#{"t_start": 1746033477.6487403, "env_id": "None"}
r,l,t
4.0,10,17.437184
-4.0,10,17.456973
4.0,10,17.476945
-8.5,10,17.497054
-5.0,10,17.517137
-4.0,10,17.537327
-8.0,10,17.557061
-7.0,10,17.577483
-5.5,10,17.599544
-5.0,10,17.621449
-5.0,10,17.642862
-7.0,10,17.664873
4.0,10,17.68678
-8.0,10,17.707702
-5.0,10,17.729238
-2.0,10,17.75137
-5.5,10,17.773055
-8.0,10,17.794507
-2.0,10,17.815968
7.0,10,17.836977
-2.0,10,17.85676
-4.0,10,17.876483
4.0,10,17.896741
-5.5,10,17.916618
-2.5,10,17.936335
1.0,10,17.956265
1.0,10,17.97643
0.5,10,17.997844
1.0,10,18.019012
0.5,10,18.038895
-4.0,10,18.059263
-1.0,10,18.079029
-8.0,10,18.10065
0.5,10,18.122112
-5.5,10,18.143926
-2.0,10,18.165652
0.5,10,18.186519
-2.5,10,18.206723
7.0,10,18.226635
0.5,10,18.248598
-2.0,10,18.270016
-2.5,10,18.291572
0.5,10,18.313154
-5.0,10,18.334901
-2.5,10,18.356544
4.0,10,18.378443
-5.0,10,18.400667
-2.0,10,21.196983
1.0,10,21.217687
0.5,10,21.238882
-5.5,10,21.260382
1.0,10,21.282619
1.0,10,21.303705
4.0,10,21.324708
2.0,10,21.346401
-5.5,10,21.367696
3.5,10,21.389368
2.0,10,21.410903
-5.0,10,21.432654
-4.0,10,21.453756
-7.0,10,21.475081
4.0,10,21.495815
-5.5,10,21.517601
-2.5,10,21.53904
3.5,10,21.560832
1.0,10,21.582529
10.0,10,21.604072
1.0,10,21.625071
-1.0,10,21.64663
-2.5,10,21.66801
1.0,10,21.688516
-8.0,10,21.708767
-8.0,10,21.732963
-1.0,10,21.754605
1.0,10,21.78289
3.5,10,21.809652
-2.0,10,21.830856
1.0,10,21.851082
-1.0,10,21.871058
-4.0,10,21.891023
4.0,10,21.911274
7.0,10,21.931652
-2.0,10,21.951714
-5.0,10,21.971828
1.0,10,21.992016
0.5,10,22.012303
1.0,10,22.03248
1.0,10,22.052639
-2.5,10,22.072456
-5.5,10,22.092643
0.5,10,22.112618
-5.0,10,22.133754
-1.0,10,22.153723
-2.0,10,22.174156
-4.0,10,22.194827
-2.5,10,22.216304
-5.5,10,22.237407
-4.0,10,22.25843
4.0,10,22.279651
0.5,10,22.300682
-2.5,10,22.321658
-4.0,10,22.34625
0.5,10,22.37593
-4.0,10,22.405115
-5.5,10,22.425811
-2.0,10,22.445958
10.0,10,22.466238
4.0,10,22.486295
-11.0,10,22.506585
-7.0,10,22.526428
1.0,10,22.546459
-2.0,10,22.566967
-5.0,10,22.58772
-5.0,10,22.609013
-5.0,10,22.63099
1.0,10,22.652961
-5.5,10,22.674975
0.5,10,22.696814
1.0,10,22.718467
2.0,10,22.74054
-17.0,10,22.762039
10.0,10,22.782515
-2.0,10,22.802756
1.0,10,22.823001
-2.5,10,22.843257
-5.0,10,22.865105
-4.0,10,22.886294
4.0,10,22.907649
4.0,10,22.92914
-5.5,10,22.950757
-5.0,10,22.972242
0.5,10,22.993467
-8.0,10,23.015687
-4.0,10,23.037451
2.0,10,23.059029
1.0,10,23.080937
1.0,10,23.102893
0.5,10,23.125045
2.0,10,23.152891
-4.0,10,23.181129
-5.0,10,23.209491
-2.5,10,23.230786
-5.5,10,23.253083
2.0,10,23.275129
-11.0,10,23.296479
-8.0,10,23.317888
-2.5,10,23.340242
2.0,10,23.362082
-5.0,10,23.386048
-1.0,10,23.413002
2.0,10,23.437597
1.0,10,23.467866
-1.0,10,23.491201
-2.0,10,23.523561
-5.5,10,23.551666
-2.5,10,23.572618
-1.0,10,23.593494
-2.5,10,23.614643
-5.0,10,23.635395
2.0,10,23.656124
-1.0,10,23.67697
2.0,10,23.697949
-4.0,10,23.718985
-4.0,10,23.740311
4.0,10,23.760781
10.0,10,23.781375
-5.0,10,23.802109
-1.0,10,23.822753
1.0,10,23.843406
-1.0,10,23.864193
5.0,10,23.885232
-1.0,10,23.905643
-2.0,10,23.926287
-1.0,10,23.947033
-5.0,10,23.968701
-4.0,10,23.996458
-7.0,10,24.024198
-1.0,10,24.052247
2.0,10,24.079688
-8.0,10,24.107642
-7.0,10,24.137582
-11.0,10,24.158291
1.0,10,24.179101
-5.5,10,24.200375
3.5,10,24.221395
0.5,10,24.24302
4.0,10,24.264643
1.0,10,24.286117
-4.0,10,24.307806
4.0,10,24.329463
-5.5,10,24.351491
-1.0,10,24.373005
-5.0,10,24.394991
-2.5,10,24.416733
2.0,10,24.438619
10.0,10,24.460155
-2.0,10,24.482127
-8.0,10,24.503298
-1.0,10,24.525048
4.0,10,24.546469
-5.0,10,24.5687
1.0,10,24.591238
4.0,10,24.612901
1.0,10,24.634196
-5.0,10,24.656221
4.0,10,24.677454
3.5,10,24.69929
2.0,10,24.721004
2.0,10,24.742963
4.0,10,24.764329
-2.5,10,24.785046
-5.5,10,24.805682
0.5,10,24.827053
1.0,10,24.848457
1.0,10,24.87012
-2.5,10,24.891348
-5.5,10,24.912889
1.0,10,24.934126
2.0,10,24.955274
-2.5,10,24.976754
-1.0,10,24.997719
1.0,10,25.019285
4.0,10,25.040588
-2.0,10,25.061689
2.0,10,25.083102
2.0,10,25.104536
-5.0,10,25.126347
-2.0,10,25.147346
-5.0,10,25.168681
-8.0,10,25.205327
2.0,10,25.236616
-8.0,10,25.257333
-4.0,10,25.278049
-1.0,10,25.298593
4.0,10,25.319028
2.0,10,25.33949
4.0,10,25.360315
1.0,10,25.381647
-2.5,10,25.403055
0.5,10,25.424075
-4.0,10,25.445146
-1.0,10,25.47047
-2.5,10,25.492321
-2.5,10,25.514462
0.5,10,25.536583
10.0,10,25.557997
7.0,10,25.579232
-8.0,10,25.600578
-2.5,10,25.622183
-5.5,10,25.64348
-1.0,10,25.665426
-1.0,10,25.687663
3.5,10,28.466105
-4.0,10,28.48671
7.0,10,28.507398
-2.5,10,28.528387
-14.0,10,28.550185
-7.0,10,28.571372
-1.0,10,28.592767
-5.5,10,28.613616
1.0,10,28.634314
-7.0,10,28.655019
4.0,10,28.675884
5.0,10,29.149324
1.0,10,29.170186
-1.0,10,29.19113
1.0,10,29.212234
-5.5,10,29.233329
2.0,10,29.254936
4.0,10,29.275959
7.0,10,29.297508
5.0,10,29.318843
4.0,10,29.340051
-5.5,10,29.361556
4.0,10,29.383357
7.0,10,29.40468
-7.0,10,29.426222
-2.5,10,29.447609
-8.5,10,29.468523
-2.5,10,29.489522
7.0,10,29.511106
10.0,10,29.532962
-5.0,10,29.554379
4.0,10,29.576125
-2.5,10,29.597883
-5.5,10,29.619697
-1.0,10,29.641048
-4.0,10,29.662171
-17.0,10,29.683437
7.0,10,29.70507
-2.5,10,29.726747
1.0,10,29.749494
-8.0,10,29.772177
3.5,10,29.793682
-1.0,10,29.815123
5.0,10,29.836416
-2.0,10,29.857281
-7.0,10,29.879626
-1.0,10,29.901345
-11.0,10,29.922678
-5.0,10,29.943985
7.0,10,29.965819
-7.0,10,29.987259
10.0,10,30.008224
-7.0,10,30.02964
2.0,10,30.051621
1.0,10,30.07276
0.5,10,30.094084
-7.0,10,30.115396
-2.5,10,30.138477
5.0,10,30.167742
-4.0,10,30.196568
2.0,10,30.223224
7.0,10,30.245255
-8.5,10,30.267294
4.0,10,30.288948
7.0,10,30.310539
-1.0,10,30.332632
4.0,10,30.354148
4.0,10,30.375768
7.0,10,30.397972
0.5,10,30.419788
4.0,10,30.441481
-10.0,10,30.463207
-2.5,10,30.485121
1.0,10,30.507504
-1.0,10,30.52965
7.0,10,30.551367
2.0,10,30.572846
7.0,10,30.594599
-11.0,10,30.615383
-2.0,10,30.636146
5.0,10,30.657691
0.5,10,30.679136
7.0,10,30.701028
7.0,10,30.722312
1.0,10,30.744388
-2.0,10,30.766306
-8.5,10,30.787862
-7.0,10,30.809428
-4.0,10,30.831198
1.0,10,30.852772
-2.0,10,30.874572
5.0,10,30.896123
4.0,10,30.917807
-8.0,10,30.939454
0.5,10,30.961172
4.0,10,30.982886
-4.0,10,31.004565
10.0,10,31.026589
4.0,10,31.048264
10.0,10,31.069988
-8.5,10,31.091743
10.0,10,31.113432
1.0,10,31.135804
4.0,10,31.158057
-5.0,10,31.179993
5.0,10,31.202013
4.0,10,31.223396
7.0,10,31.245836
7.0,10,31.267463
7.0,10,31.288481
3.5,10,31.310242
-14.0,10,31.331929
-1.0,10,31.353749
7.0,10,31.374748
7.0,10,31.397031
2.0,10,31.418497
-5.0,10,31.439913
4.0,10,31.461267
3.5,10,31.483482
-1.0,10,31.505081
-1.0,10,31.526299
-5.5,10,31.547286
-2.5,10,31.569242
4.0,10,31.591388
2.0,10,31.612409
-1.0,10,31.634091
4.0,10,31.655446
3.5,10,31.676754
4.0,10,31.698306
4.0,10,31.720684
7.0,10,31.742498
4.0,10,31.764006
1.0,10,31.785484
10.0,10,31.807286
-5.5,10,31.828681
5.0,10,31.850319
-10.0,10,31.872441
-2.5,10,31.894161
-4.0,10,31.915673
-2.5,10,31.937288
-2.0,10,31.958956
-11.0,10,31.980924
2.0,10,32.00286
5.0,10,32.024098
7.0,10,32.045625
-4.0,10,32.06728
1.0,10,32.089028
-7.0,10,32.110684
0.5,10,32.132661
0.5,10,32.154295
-4.0,10,32.175796
-4.0,10,32.197181
-1.0,10,32.219129
7.0,10,32.241208
-5.5,10,32.263043
1.0,10,32.285033
-7.0,10,32.306546
-5.5,10,32.328011
7.0,10,32.349574
10.0,10,32.371416
-7.0,10,32.393382
-5.5,10,32.414864
7.0,10,32.436419
1.0,10,32.457716
4.0,10,32.479414
-5.5,10,32.50084
0.5,10,32.522276
7.0,10,32.544035
10.0,10,32.565972
0.5,10,32.588486
3.5,10,32.610061
7.0,10,32.631613
-5.0,10,32.653042
-5.5,10,32.674822
-7.0,10,32.696301
7.0,10,32.717664
7.0,10,32.739821
0.5,10,32.761197
-5.0,10,32.782453
10.0,10,32.804039
-2.0,10,32.825313
1.0,10,32.848014
7.0,10,32.869882
10.0,10,32.891804
1.0,10,32.913435
4.0,10,32.935359
10.0,10,32.957144
7.0,10,32.978944
-5.5,10,33.00088
-2.5,10,33.023143
-5.5,10,33.046081
0.5,10,33.07515
-4.0,10,33.10457
2.0,10,33.125796
7.0,10,33.146971
2.0,10,33.168142
-5.0,10,33.188799
-2.0,10,33.209341
1.0,10,33.230121
5.0,10,33.251077
3.5,10,33.272232
-8.0,10,33.293605
7.0,10,33.314853
7.0,10,33.335665
2.0,10,33.356607
-2.5,10,36.205039
-7.0,10,36.233318
4.0,10,36.261685
7.0,10,36.290174
2.0,10,36.318483
1.0,10,36.346189
-1.0,10,36.373584
5.0,10,36.399836
10.0,10,36.420608
2.0,10,36.446633
10.0,10,36.476915
-4.0,10,36.504801
10.0,10,36.525712
10.0,10,36.547997
4.0,10,36.576751
4.0,10,36.597759
2.0,10,36.61937
2.0,10,36.645135
7.0,10,36.668163
-1.0,10,36.692369
5.0,10,36.715342
4.0,10,36.746127
10.0,10,36.777287
10.0,10,36.798791
7.0,10,36.81964
7.0,10,36.841354
10.0,10,36.863327
7.0,10,36.885635
2.0,10,36.914152
-5.0,10,36.943341
-8.0,10,36.96453
2.0,10,36.986027
1.0,10,37.007419
7.0,10,37.029189
2.0,10,37.050676
10.0,10,37.07222
4.0,10,37.09333
4.0,10,37.121067
10.0,10,37.147989
3.5,10,37.169188
10.0,10,37.190391
-4.0,10,37.211622
0.5,10,37.233079
-8.5,10,37.254327
-5.5,10,37.27474
3.5,10,37.295569
10.0,10,37.316586
0.5,10,37.337497
-5.0,10,37.358697
10.0,10,37.379705
-2.5,10,37.400419
7.0,10,37.421318
10.0,10,37.442578
7.0,10,37.463624
1.0,10,37.484957
0.5,10,37.506063
5.0,10,37.527077
0.5,10,37.54881
-1.0,10,37.57015
-8.0,10,37.591809
-10.0,10,37.612467
-4.0,10,37.633969
10.0,10,37.655194
2.0,10,37.676217
1.0,10,37.697123
4.0,10,37.718258
7.0,10,37.740161
4.0,10,37.761633
-1.0,10,37.783418
-2.5,10,37.80472
10.0,10,37.825519
-7.0,10,37.846782
4.0,10,37.868152
4.0,10,37.888715
7.0,10,37.909977
10.0,10,37.930866
-5.5,10,37.951145
10.0,10,37.972161
5.0,10,37.993351
3.5,10,38.014104
-4.0,10,38.035426
10.0,10,38.056098
4.0,10,38.07675
10.0,10,38.097665
-4.0,10,38.118658
7.0,10,38.139349
4.0,10,38.159281
5.0,10,38.179302
-8.5,10,38.198981
-1.0,10,38.218752
-5.0,10,38.239241
-7.0,10,38.259505
3.5,10,38.279187
-2.0,10,38.299061
-1.0,10,38.318747
-1.0,10,38.339286
10.0,10,38.360012
1.0,10,38.379958
-2.5,10,38.400409
7.0,10,38.420252
5.0,10,38.440198
-2.0,10,38.459767
7.0,10,38.481178
-7.0,10,38.502251
-2.5,10,38.52281
-10.0,10,38.543648
5.0,10,38.564476
7.0,10,38.585979
-7.0,10,38.606429
7.0,10,38.627213
7.0,10,38.647799
-2.0,10,38.668304
-1.0,10,38.68919
10.0,10,38.709916
7.0,10,38.731116
10.0,10,38.752232
10.0,10,38.772631
10.0,10,38.79371
5.0,10,38.815064
10.0,10,38.836128
3.5,10,38.857533
-5.0,10,38.878252
-7.0,10,38.899135
7.0,10,38.919625
4.0,10,38.940171
-2.0,10,38.961012
7.0,10,38.981735
2.0,10,39.00238
3.5,10,39.023273
-14.0,10,39.044317
7.0,10,39.064831
7.0,10,39.085637
-2.5,10,39.106503
-4.0,10,39.128002
5.0,10,39.149143
7.0,10,39.169769
4.0,10,39.190527
10.0,10,39.211191
4.0,10,39.233049
7.0,10,39.254152
-14.0,10,39.274849
-1.0,10,39.295838
10.0,10,39.316955
4.0,10,39.337706
5.0,10,39.358246
-8.5,10,39.379096
-1.0,10,39.400237
5.0,10,39.4211
-2.5,10,39.441627
2.0,10,39.462168
4.0,10,39.48279
10.0,10,39.503582
-7.0,10,39.524148
-8.5,10,39.54526
5.0,10,39.570086
10.0,10,39.592642
0.5,10,39.61417
1.0,10,39.636572
4.0,10,39.658179
-20.0,10,39.680314
-1.0,10,39.703506
10.0,10,39.726209
7.0,10,39.749609
-5.5,10,39.773258
1.0,10,39.79579
-5.5,10,39.81874
7.0,10,39.840897
7.0,10,39.86219
7.0,10,39.883352
5.0,10,39.905269
-2.5,10,39.926509
-1.0,10,39.94823
5.0,10,39.970876
-4.0,10,39.991843
-5.0,10,40.013152
10.0,10,40.035296
5.0,10,40.056826
-11.0,10,40.078504
-2.0,10,40.10031
-2.5,10,40.121793
7.0,10,40.144761
10.0,10,40.167098
2.0,10,40.189256
-2.0,10,40.210489
-5.0,10,40.231467
10.0,10,40.254162
10.0,10,40.27618
10.0,10,40.297836
0.5,10,40.320258
10.0,10,40.341698
10.0,10,40.363403
7.0,10,40.386262
1.0,10,40.41546
-2.5,10,40.43714
-4.0,10,40.458171
-7.0,10,40.480693
10.0,10,40.50193
7.0,10,40.523056
2.0,10,40.55108
10.0,10,40.585418
1.0,10,40.614305
5.0,10,40.642816
4.0,10,40.663843
1.0,10,40.684624
1.0,10,40.705842
5.0,10,43.28798
1.0,10,43.310234
7.0,10,43.334821
7.0,10,43.360612
4.0,10,43.389988
-5.5,10,43.4151
-8.0,10,43.435789
-7.0,10,43.456856
5.0,10,43.478106
10.0,10,43.499232
-1.0,10,43.520349
5.0,10,43.541314
7.0,10,43.562328
-2.5,10,43.584171
10.0,10,43.605452
10.0,10,43.626736
-4.0,10,43.648161
5.0,10,43.669187
-7.0,10,43.689957
-1.0,10,43.710864
5.0,10,43.73167
0.5,10,43.751907
-5.5,10,43.773153
-20.0,10,43.793774
10.0,10,43.81589
1.0,10,43.838554
-5.5,10,43.859998
0.5,10,43.881081
7.0,10,43.901881
-8.0,10,43.922588
-8.5,10,43.943427
5.0,10,43.964339
2.0,10,43.985196
3.5,10,44.006064
0.5,10,44.026615
1.0,10,44.047381
10.0,10,44.068094
5.0,10,44.089597
2.0,10,44.110242
7.0,10,44.1311
-8.5,10,44.151886
10.0,10,44.172629
4.0,10,44.193644
-1.0,10,44.214046
2.0,10,44.235028
5.0,10,44.25588
-2.5,10,44.276464
7.0,10,44.297232
10.0,10,44.320122
10.0,10,44.340626
7.0,10,44.363389
3.5,10,44.385515
7.0,10,44.407175
5.0,10,44.427807
10.0,10,44.448465
-1.0,10,44.469112
3.5,10,44.491004
10.0,10,44.512697
-11.0,10,44.534229
7.0,10,44.560568
-2.0,10,44.587547
5.0,10,44.608392
10.0,10,44.629575
-2.5,10,44.65132
10.0,10,44.67254
7.0,10,44.694229
7.0,10,44.715763
-7.0,10,44.737626
-11.0,10,44.75947
1.0,10,44.781088
7.0,10,44.802188
0.5,10,44.82314
3.5,10,44.844405
5.0,10,44.865668
3.5,10,44.886677
-5.0,10,44.907893
-4.0,10,44.929179
3.5,10,44.950067
5.0,10,44.971185
-1.0,10,44.992215
10.0,10,45.01318
4.0,10,45.034339
1.0,10,45.055072
2.0,10,45.07628
-7.0,10,45.097168
-10.0,10,45.118389
10.0,10,45.140097
10.0,10,45.161238
1.0,10,45.182602
10.0,10,45.203633
-8.5,10,45.224398
0.5,10,45.245842
7.0,10,45.266852
10.0,10,45.287931
10.0,10,45.308639
10.0,10,45.330122
3.5,10,45.351146
10.0,10,45.371929
4.0,10,45.392988
3.5,10,45.414351
5.0,10,45.435619
4.0,10,45.457185
2.0,10,45.478176
5.0,10,45.499339
10.0,10,45.520395
-8.5,10,45.541301
-8.0,10,45.562191
2.0,10,45.584084
0.5,10,45.604919
-5.0,10,45.625436
3.5,10,45.646127
7.0,10,45.66696
-5.0,10,45.687835
1.0,10,45.708489
1.0,10,45.730217
-14.0,10,45.759177
10.0,10,45.78775
5.0,10,45.810867
-10.0,10,45.833306
-10.0,10,45.855349
10.0,10,45.87797
10.0,10,45.906291
5.0,10,45.933961
-4.0,10,45.963949
10.0,10,45.991623
5.0,10,46.020189
2.0,10,46.042331
10.0,10,46.064258
7.0,10,46.085817
10.0,10,46.107754
-7.0,10,46.130139
3.5,10,46.152017
-2.5,10,46.173969
-4.0,10,46.195249
4.0,10,46.217314
5.0,10,46.240342
7.0,10,46.270122
2.0,10,46.298726
10.0,10,46.327115
7.0,10,46.349378
5.0,10,46.371042
10.0,10,46.404769
7.0,10,46.432767
0.5,10,46.453907
10.0,10,46.474954
10.0,10,46.495632
-8.0,10,46.51722
5.0,10,46.538168
-2.5,10,46.559952
10.0,10,46.58134
-11.0,10,46.602757
5.0,10,46.624028
-1.0,10,46.644323
-10.0,10,46.664468
10.0,10,46.684683
10.0,10,46.705312
10.0,10,46.72565
-5.0,10,46.746485
-4.0,10,46.76717
4.0,10,46.788222
2.0,10,46.809838
10.0,10,46.831784
10.0,10,46.853739
5.0,10,46.875539
5.0,10,46.897315
4.0,10,46.91908
-4.0,10,46.940871
2.0,10,46.962542
10.0,10,46.984102
4.0,10,47.004801
10.0,10,47.025019
-11.0,10,47.045424
5.0,10,47.065954
-4.0,10,47.086914
10.0,10,47.107644
3.5,10,47.128542
10.0,10,47.149255
7.0,10,47.169652
5.0,10,47.190019
5.0,10,47.210258
7.0,10,47.230723
-7.0,10,47.251447
-8.5,10,47.271504
-8.5,10,47.291837
3.5,10,47.312211
