#{"t_start": 1746033477.5858345, "env_id": "None"}
r,l,t
5.0,10,158.083113
-2.0,10,158.103971
-8.0,10,158.1265
7.0,10,158.155377
2.0,10,158.177229
4.0,10,158.198885
5.0,10,158.220881
5.0,10,158.246056
-17.0,10,158.26962
-2.5,10,158.29251
-10.0,10,158.31466
10.0,10,158.337048
5.0,10,158.360107
-5.5,10,158.383245
10.0,10,158.405315
10.0,10,158.428332
5.0,10,158.451952
10.0,10,158.475167
3.5,10,158.498203
-1.0,10,158.525391
10.0,10,158.549155
-8.5,10,158.57221
10.0,10,158.596779
-7.0,10,158.61901
5.0,10,158.640821
10.0,10,158.662377
5.0,10,158.683233
10.0,10,158.704084
2.0,10,158.725635
10.0,10,158.746648
3.5,10,158.768926
10.0,10,158.793453
-11.0,10,158.816747
10.0,10,158.840083
10.0,10,158.863952
5.0,10,158.887056
1.0,10,158.910226
10.0,10,158.932894
2.0,10,158.955179
-2.0,10,158.978647
0.5,10,159.000907
10.0,10,159.022563
-10.0,10,159.045479
10.0,10,159.066811
5.0,10,159.087317
10.0,10,159.107905
10.0,10,159.129201
5.0,10,159.150587
2.0,10,159.172726
5.0,10,159.19595
-4.0,10,159.224551
-2.5,10,159.252029
-4.0,10,159.272466
-10.0,10,159.298575
10.0,10,159.322083
5.0,10,159.346108
10.0,10,159.369545
3.5,10,159.393123
5.0,10,159.416582
-4.0,10,159.440398
5.0,10,159.464347
3.5,10,159.487229
10.0,10,159.511128
10.0,10,159.534011
7.0,10,159.555675
10.0,10,159.579835
-2.0,10,159.60255
5.0,10,159.624749
5.0,10,159.647182
-10.0,10,159.669566
10.0,10,159.691601
10.0,10,159.714461
-2.0,10,159.736118
-8.5,10,159.758684
10.0,10,159.781307
10.0,10,159.803509
5.0,10,159.826367
10.0,10,159.848685
-5.5,10,159.870377
10.0,10,159.893365
-4.0,10,159.915302
-2.5,10,159.937438
3.5,10,159.960724
-2.5,10,159.983778
0.5,10,160.006789
2.0,10,160.031415
10.0,10,160.054806
10.0,10,160.07994
-5.0,10,160.103727
5.0,10,160.128964
5.0,10,160.150898
10.0,10,160.17171
5.0,10,160.193034
5.0,10,160.213267
10.0,10,160.233707
-4.0,10,160.254251
7.0,10,160.274904
10.0,10,160.295817
5.0,10,160.316563
4.0,10,160.336586
10.0,10,160.357014
10.0,10,160.377125
3.5,10,160.39746
3.5,10,160.418488
10.0,10,160.439491
5.0,10,160.459823
7.0,10,160.480645
-20.0,10,160.505857
4.0,10,160.530869
5.0,10,160.559747
5.0,10,160.590797
4.0,10,160.620298
-1.0,10,160.644394
-5.0,10,160.668697
5.0,10,160.692143
7.0,10,160.713355
5.0,10,163.56832
3.5,10,163.589687
10.0,10,163.611259
-5.0,10,163.632657
10.0,10,163.654123
2.0,10,163.675168
3.5,10,163.696077
10.0,10,163.71981
2.0,10,163.74123
10.0,10,163.762173
10.0,10,163.783073
2.0,10,163.804544
-20.0,10,163.824913
10.0,10,163.845301
4.0,10,163.865887
4.0,10,163.887208
10.0,10,163.907538
5.0,10,163.927855
10.0,10,163.94818
5.0,10,163.968555
-2.5,10,163.98881
5.0,10,164.010058
-2.0,10,164.035741
-10.0,10,164.059707
5.0,10,164.08261
2.0,10,164.106713
10.0,10,164.130235
5.0,10,164.152451
10.0,10,164.173714
0.5,10,164.195992
0.5,10,164.218991
5.0,10,164.241011
10.0,10,164.268784
10.0,10,164.296672
10.0,10,164.317706
5.0,10,164.338074
10.0,10,164.359109
5.0,10,164.388339
5.0,10,164.417758
-2.0,10,164.442468
-10.0,10,164.46412
-4.0,10,164.485397
2.0,10,164.507078
3.5,10,164.528554
-10.0,10,164.550931
10.0,10,164.574369
-8.0,10,164.599227
5.0,10,164.621818
-8.0,10,164.645062
3.5,10,164.66845
10.0,10,164.690972
3.5,10,164.714354
-8.5,10,164.736786
-20.0,10,164.759115
5.0,10,164.780619
10.0,10,164.802786
5.0,10,164.824586
10.0,10,164.845992
10.0,10,164.867003
0.5,10,164.888196
5.0,10,164.909655
-5.0,10,164.944346
10.0,10,164.983236
10.0,10,165.014773
4.0,10,165.036277
-10.0,10,165.057554
-4.0,10,165.078562
-17.0,10,165.099729
10.0,10,165.12131
-7.0,10,165.14373
-10.0,10,165.166828
-2.0,10,165.188107
-17.0,10,165.209269
-14.0,10,165.229986
10.0,10,165.251169
1.0,10,165.710437
10.0,10,165.735636
-10.0,10,165.771644
10.0,10,165.809428
-10.0,10,165.834041
10.0,10,165.856086
5.0,10,165.877264
5.0,10,165.898129
-2.0,10,165.919419
7.0,10,165.940657
10.0,10,165.965319
2.0,10,165.986547
10.0,10,166.007617
-5.0,10,166.028727
-2.0,10,166.048904
5.0,10,166.068802
3.5,10,166.088924
-10.0,10,166.108656
-10.0,10,166.128958
4.0,10,166.150972
10.0,10,166.171421
10.0,10,166.193162
5.0,10,166.214404
-8.0,10,166.236181
5.0,10,166.258004
5.0,10,166.279665
-8.5,10,166.301701
7.0,10,166.323427
2.0,10,166.347042
-5.0,10,166.369068
-10.0,10,166.389143
3.5,10,166.409277
5.0,10,166.430444
10.0,10,166.457154
5.0,10,166.488566
10.0,10,166.515871
-20.0,10,166.536779
1.0,10,166.55746
-5.5,10,166.579104
10.0,10,166.600284
10.0,10,166.621476
10.0,10,166.64434
10.0,10,166.666312
-7.0,10,166.688011
4.0,10,166.710243
-1.0,10,166.733336
-7.0,10,166.755032
10.0,10,166.7759
10.0,10,166.796947
10.0,10,166.817511
5.0,10,166.83833
5.0,10,166.859128
4.0,10,166.879725
5.0,10,166.900336
-10.0,10,166.92133
7.0,10,166.943148
-2.5,10,166.971036
10.0,10,167.003781
10.0,10,167.036304
10.0,10,167.069696
10.0,10,167.101734
-10.0,10,167.132404
10.0,10,167.154789
5.0,10,167.183504
10.0,10,167.216214
10.0,10,167.247153
-10.0,10,167.268218
10.0,10,167.289027
5.0,10,167.30993
5.0,10,167.330513
5.0,10,167.351428
-10.0,10,167.372871
5.0,10,167.39389
4.0,10,167.415234
5.0,10,167.436662
-8.5,10,167.460282
4.0,10,167.49188
5.0,10,167.524919
4.0,10,167.557521
-10.0,10,167.589307
0.5,10,167.611002
3.5,10,167.632289
10.0,10,167.654007
-2.5,10,167.675733
-5.5,10,167.697492
3.5,10,167.719385
-2.5,10,167.741226
5.0,10,167.762586
2.0,10,167.783983
5.0,10,167.805907
10.0,10,167.8274
-4.0,10,167.855001
5.0,10,167.882762
5.0,10,167.909025
10.0,10,167.936474
10.0,10,167.961744
-5.0,10,167.985582
5.0,10,168.00729
1.0,10,168.028764
3.5,10,168.049962
5.0,10,168.071288
10.0,10,168.092568
10.0,10,168.11324
5.0,10,168.13455
2.0,10,168.158304
7.0,10,168.179488
-1.0,10,168.201076
10.0,10,168.22229
-7.0,10,168.249525
10.0,10,168.274313
3.5,10,168.301987
5.0,10,168.328244
10.0,10,168.354593
-11.0,10,168.380666
-2.5,10,168.40688
10.0,10,168.432483
1.0,10,168.454324
5.0,10,168.475238
10.0,10,168.495701
-4.0,10,168.51609
10.0,10,168.536691
10.0,10,168.557059
5.0,10,168.577541
5.0,10,168.59755
10.0,10,168.617903
-2.5,10,168.639428
10.0,10,168.661036
-7.0,10,168.690688
-2.0,10,168.718541
-8.5,10,168.744253
5.0,10,171.673798
10.0,10,171.69455
-10.0,10,171.715297
10.0,10,171.736006
2.0,10,171.75935
3.5,10,171.780584
-5.5,10,171.802813
5.0,10,171.823955
10.0,10,171.845564
10.0,10,171.873545
4.0,10,171.901902
7.0,10,171.922084
3.5,10,171.942886
-5.5,10,171.963256
5.0,10,171.984128
10.0,10,172.005221
2.0,10,172.026166
5.0,10,172.050085
-5.0,10,172.070998
10.0,10,172.091714
10.0,10,172.119571
0.5,10,172.147033
10.0,10,172.168345
-7.0,10,172.190532
4.0,10,172.211541
5.0,10,172.232886
5.0,10,172.254048
-1.0,10,172.275054
-10.0,10,172.296405
5.0,10,172.318129
10.0,10,172.340109
10.0,10,172.365088
5.0,10,172.387531
2.0,10,172.412715
5.0,10,172.436353
5.0,10,172.461931
4.0,10,172.484827
10.0,10,172.505448
10.0,10,172.525765
-2.5,10,172.546092
3.5,10,172.566674
5.0,10,172.587035
-5.0,10,172.60702
1.0,10,172.628645
5.0,10,172.650136
7.0,10,172.670849
10.0,10,172.691604
-10.0,10,172.718153
5.0,10,172.743536
5.0,10,172.76765
-4.0,10,172.792622
10.0,10,172.816616
10.0,10,172.838302
-5.5,10,172.858767
0.5,10,172.879309
5.0,10,172.900437
10.0,10,172.92163
5.0,10,172.943009
-20.0,10,172.965778
4.0,10,172.987058
5.0,10,173.00864
-17.0,10,173.032983
5.0,10,173.059371
5.0,10,173.084819
-10.0,10,173.110904
10.0,10,173.137125
5.0,10,173.159757
10.0,10,173.181036
5.0,10,173.202716
5.0,10,173.223938
2.0,10,173.246006
10.0,10,173.267256
5.0,10,173.289781
-10.0,10,173.312603
3.5,10,173.335948
0.5,10,173.362424
5.0,10,173.388233
10.0,10,173.414422
-2.5,10,173.440714
-11.0,10,173.472269
10.0,10,173.498682
10.0,10,173.519731
-1.0,10,173.541282
10.0,10,173.563987
5.0,10,173.585553
5.0,10,173.60728
10.0,10,173.629396
-5.0,10,173.652146
-10.0,10,173.678804
10.0,10,173.702799
10.0,10,173.728215
5.0,10,173.749718
10.0,10,173.770637
7.0,10,173.791677
4.0,10,173.811855
5.0,10,173.831788
10.0,10,173.852863
-4.0,10,173.873246
-7.0,10,173.893562
10.0,10,173.914114
-5.0,10,173.935026
-2.0,10,173.955453
-2.0,10,173.976053
3.5,10,173.996905
5.0,10,174.018175
-10.0,10,174.039071
10.0,10,174.060284
5.0,10,174.080864
5.0,10,174.101367
-1.0,10,174.121672
1.0,10,174.142856
5.0,10,174.164521
4.0,10,174.184958
-2.0,10,174.20585
-8.0,10,174.226242
5.0,10,174.246798
-1.0,10,174.267519
5.0,10,174.288671
5.0,10,174.310438
-10.0,10,174.331766
7.0,10,174.352991
7.0,10,174.374034
-2.5,10,174.395098
5.0,10,174.416361
10.0,10,174.439766
10.0,10,174.461118
10.0,10,174.481313
-10.0,10,174.501532
-8.5,10,174.521716
-20.0,10,174.542697
5.0,10,174.562926
5.0,10,174.583287
-17.0,10,174.604228
10.0,10,174.625669
3.5,10,174.647166
10.0,10,174.668262
10.0,10,174.689432
10.0,10,174.710809
5.0,10,174.731881
-8.5,10,174.753104
5.0,10,174.776778
-8.5,10,174.798469
5.0,10,174.820065
10.0,10,174.841004
0.5,10,174.862644
10.0,10,174.88403
-2.5,10,174.911448
0.5,10,174.934818
-7.0,10,174.959596
-7.0,10,174.982375
4.0,10,175.010807
5.0,10,175.035683
0.5,10,175.060217
-8.5,10,175.082314
5.0,10,175.105636
10.0,10,175.130192
5.0,10,175.153926
-2.0,10,175.175939
2.0,10,175.197215
-10.0,10,175.217429
2.0,10,175.237692
10.0,10,175.258046
5.0,10,175.278427
-5.5,10,175.299194
0.5,10,175.319431
10.0,10,175.339544
-8.0,10,175.362405
10.0,10,175.383664
10.0,10,175.404901
-11.0,10,175.426077
3.5,10,175.453667
-10.0,10,175.476306
5.0,10,175.498936
10.0,10,175.521406
-4.0,10,175.54617
1.0,10,175.570315
4.0,10,175.595562
10.0,10,175.620829
10.0,10,175.65169
7.0,10,175.676996
-2.0,10,175.702145
5.0,10,175.727301
10.0,10,175.751132
-7.0,10,175.776857
2.0,10,175.80284
-10.0,10,175.8282
-4.0,10,175.855099
5.0,10,175.878977
-5.5,10,175.902019
2.0,10,175.92467
-2.0,10,175.950673
5.0,10,175.981051
2.0,10,176.004844
-8.5,10,176.029652
5.0,10,176.053782
3.5,10,176.078786
0.5,10,176.100422
-10.0,10,176.121389
10.0,10,176.142641
10.0,10,176.165082
10.0,10,176.187034
0.5,10,176.21472
-5.5,10,176.242591
10.0,10,176.265248
10.0,10,176.286716
10.0,10,179.143701
10.0,10,179.17095
2.0,10,179.197063
5.0,10,179.218489
2.0,10,179.239984
-8.5,10,179.261042
10.0,10,179.28178
10.0,10,179.30283
10.0,10,179.323729
10.0,10,179.344619
4.0,10,179.369686
7.0,10,179.40103
10.0,10,179.421907
5.0,10,179.443547
10.0,10,179.465131
10.0,10,179.486281
-2.0,10,179.507704
10.0,10,179.529262
-5.5,10,179.551148
10.0,10,179.572668
0.5,10,179.594577
3.5,10,179.616128
10.0,10,179.638078
10.0,10,179.659961
-7.0,10,179.680632
0.5,10,179.702464
10.0,10,179.724388
-2.0,10,179.746025
-10.0,10,179.767501
3.5,10,179.789627
5.0,10,179.811211
-17.0,10,179.833029
-1.0,10,179.854992
-10.0,10,179.877215
10.0,10,179.898993
10.0,10,179.920847
10.0,10,179.942725
7.0,10,179.964612
-20.0,10,179.986591
10.0,10,180.009005
10.0,10,180.030805
10.0,10,180.053298
-10.0,10,180.075574
4.0,10,180.097131
-8.0,10,180.118929
5.0,10,180.141127
5.0,10,180.16301
5.0,10,180.185101
3.5,10,180.207245
-5.5,10,180.228849
10.0,10,180.250689
10.0,10,180.272968
10.0,10,180.294976
-10.0,10,180.317178
10.0,10,180.33889
1.0,10,180.359996
-1.0,10,180.381483
-8.5,10,180.40275
10.0,10,180.423997
7.0,10,180.445767
10.0,10,180.475522
-10.0,10,180.504641
10.0,10,180.525068
10.0,10,180.545553
5.0,10,180.566694
10.0,10,180.58771
5.0,10,180.608857
10.0,10,180.630052
7.0,10,180.65187
5.0,10,180.673836
7.0,10,180.69736
10.0,10,180.721138
7.0,10,180.745382
-2.5,10,180.768482
-10.0,10,180.791547
5.0,10,180.81498
-4.0,10,180.838039
10.0,10,180.862431
10.0,10,180.886541
10.0,10,180.910444
10.0,10,180.933301
10.0,10,180.95639
10.0,10,180.978106
10.0,10,180.999606
2.0,10,181.021682
0.5,10,181.044709
10.0,10,181.06863
5.0,10,181.093435
5.0,10,181.116668
10.0,10,181.140093
3.5,10,181.16434
-10.0,10,181.188258
10.0,10,181.209785
-10.0,10,181.230237
-5.5,10,181.251524
10.0,10,181.272249
10.0,10,181.293299
10.0,10,181.315219
10.0,10,181.33712
5.0,10,181.35895
-10.0,10,181.380178
10.0,10,181.401773
5.0,10,181.4231
10.0,10,181.445073
10.0,10,181.465571
10.0,10,181.486605
4.0,10,181.507813
10.0,10,181.529261
10.0,10,181.550796
-2.0,10,181.571963
2.0,10,181.596248
10.0,10,181.61862
10.0,10,181.642403
-5.0,10,181.665421
10.0,10,181.688289
4.0,10,181.711877
10.0,10,181.735208
-1.0,10,181.7581
10.0,10,181.779611
-2.0,10,181.800488
-7.0,10,181.82103
10.0,10,181.841787
2.0,10,181.862166
5.0,10,181.883368
-10.0,10,181.904552
-10.0,10,181.925253
10.0,10,181.946193
5.0,10,181.96753
-5.5,10,181.989618
5.0,10,182.014153
10.0,10,182.038115
10.0,10,182.062238
10.0,10,182.085033
0.5,10,182.107136
-10.0,10,182.128944
-10.0,10,182.150102
-2.5,10,182.170806
10.0,10,182.192161
7.0,10,182.213366
-5.5,10,182.234439
10.0,10,182.255761
10.0,10,182.277204
10.0,10,182.29843
5.0,10,182.318377
-20.0,10,182.339248
10.0,10,182.359851
10.0,10,182.381026
10.0,10,182.402762
10.0,10,182.435884
-10.0,10,182.459339
10.0,10,182.481574
5.0,10,182.50194
5.0,10,182.522356
10.0,10,182.543281
3.5,10,182.564668
10.0,10,182.585332
-10.0,10,182.606557
5.0,10,182.627572
10.0,10,182.64981
-2.0,10,182.67201
5.0,10,182.694093
-2.5,10,182.716859
5.0,10,182.740913
3.5,10,182.764149
5.0,10,182.787575
5.0,10,182.812793
10.0,10,182.836474
10.0,10,182.860403
10.0,10,182.884346
10.0,10,182.907675
3.5,10,182.929068
10.0,10,182.950902
10.0,10,182.972297
2.0,10,182.993091
1.0,10,183.013376
4.0,10,183.033662
3.5,10,183.054097
-10.0,10,183.074666
-10.0,10,183.097884
1.0,10,183.119575
5.0,10,183.140529
10.0,10,183.163322
10.0,10,183.185684
10.0,10,183.208745
10.0,10,183.229731
10.0,10,183.250987
-8.5,10,183.272126
10.0,10,183.294794
10.0,10,183.31634
-20.0,10,183.337394
3.5,10,183.358721
0.5,10,183.381556
7.0,10,183.403108
4.0,10,183.423359
5.0,10,183.444013
-10.0,10,183.464261
10.0,10,183.484412
10.0,10,183.504571
-2.5,10,183.524924
10.0,10,183.545221
10.0,10,183.565379
-10.0,10,183.585108
10.0,10,183.605386
1.0,10,183.625474
10.0,10,183.646509
3.5,10,186.459702
-10.0,10,186.483256
10.0,10,186.50466
-17.0,10,186.525363
5.0,10,186.546221
-10.0,10,186.567064
-2.0,10,186.588053
10.0,10,186.609067
7.0,10,186.629769
-10.0,10,186.65179
7.0,10,186.67409
-10.0,10,186.70272
3.5,10,186.730712
7.0,10,186.75189
10.0,10,186.77397
10.0,10,186.795129
5.0,10,186.816252
10.0,10,186.837015
-4.0,10,186.858132
10.0,10,186.879079
10.0,10,186.899927
5.0,10,186.921108
7.0,10,186.942126
10.0,10,186.963261
0.5,10,186.984277
10.0,10,187.005634
-10.0,10,187.026393
4.0,10,187.04725
-5.5,10,187.068297
10.0,10,187.089295
-10.0,10,187.111021
-8.5,10,187.132045
10.0,10,187.153012
2.0,10,187.174582
10.0,10,187.196943
3.5,10,187.225569
1.0,10,187.255068
4.0,10,187.27635
5.0,10,187.298204
-8.5,10,187.326621
-1.0,10,187.355245
4.0,10,187.383451
3.5,10,187.410716
5.0,10,187.432293
7.0,10,187.453945
5.0,10,187.474986
-10.0,10,187.49615
-10.0,10,187.517227
-10.0,10,187.538627
10.0,10,187.560119
4.0,10,187.581282
3.5,10,187.60227
1.0,10,187.623738
10.0,10,187.645177
0.5,10,187.666443
5.0,10,187.687217
10.0,10,187.708318
10.0,10,187.72963
1.0,10,187.75094
2.0,10,187.772
10.0,10,187.793808
5.0,10,187.815023
5.0,10,187.836013
-5.0,10,187.85718
10.0,10,187.878083
5.0,10,187.899248
3.5,10,187.92046
-5.0,10,187.942048
10.0,10,187.963296
10.0,10,187.984982
-10.0,10,188.006731
10.0,10,188.028553
-2.5,10,188.05163
5.0,10,188.075849
1.0,10,188.098419
10.0,10,188.11997
5.0,10,188.141919
5.0,10,188.163332
5.0,10,188.185977
-2.0,10,188.208323
-8.5,10,188.23012
10.0,10,188.251929
5.0,10,188.273445
-10.0,10,188.295275
5.0,10,188.317374
-7.0,10,188.787801
10.0,10,188.813594
2.0,10,188.843411
-8.0,10,188.867815
5.0,10,188.897748
5.0,10,188.926065
10.0,10,188.947732
3.5,10,188.969419
10.0,10,188.990796
-2.5,10,189.012184
-7.0,10,189.032816
5.0,10,189.053647
10.0,10,189.075697
10.0,10,189.096174
0.5,10,189.116751
2.0,10,189.137167
5.0,10,189.159546
7.0,10,189.180408
10.0,10,189.202636
-8.5,10,189.223825
7.0,10,189.244542
-5.0,10,189.265751
2.0,10,189.288034
10.0,10,189.309937
10.0,10,189.330414
-10.0,10,189.350515
-10.0,10,189.370941
10.0,10,189.391757
7.0,10,189.412668
10.0,10,189.433374
10.0,10,189.456061
7.0,10,189.479201
10.0,10,189.502018
-2.5,10,189.525479
10.0,10,189.548068
-8.5,10,189.570603
10.0,10,189.592378
-10.0,10,189.614152
7.0,10,189.635538
-5.0,10,189.657563
5.0,10,189.679186
3.5,10,189.700493
10.0,10,189.722063
5.0,10,189.743482
-8.0,10,189.764957
2.0,10,189.7872
7.0,10,189.809984
-8.0,10,189.83121
1.0,10,189.852494
-5.0,10,189.873553
10.0,10,189.894463
0.5,10,189.915758
10.0,10,189.937151
5.0,10,189.95855
3.5,10,189.979941
-10.0,10,190.001175
10.0,10,190.02212
4.0,10,190.043465
-10.0,10,190.064423
5.0,10,190.086168
-2.0,10,190.107929
3.5,10,190.129783
10.0,10,190.15263
10.0,10,190.17503
5.0,10,190.196691
10.0,10,190.218341
10.0,10,190.2399
10.0,10,190.261514
10.0,10,190.282842
3.5,10,190.304475
5.0,10,190.325289
-7.0,10,190.347091
2.0,10,190.368943
10.0,10,190.390406
10.0,10,190.41203
10.0,10,190.433367
10.0,10,190.455642
-4.0,10,190.476865
0.5,10,190.498203
5.0,10,190.520104
-2.0,10,190.541616
5.0,10,190.562902
1.0,10,190.584909
5.0,10,190.607185
0.5,10,190.629677
2.0,10,190.65181
10.0,10,190.673816
5.0,10,190.696279
10.0,10,190.718536
-10.0,10,190.740786
-10.0,10,190.76257
10.0,10,190.784763
10.0,10,190.807033
10.0,10,190.829342
-4.0,10,190.851153
10.0,10,190.872947
7.0,10,190.89476
0.5,10,190.916596
7.0,10,190.938544
5.0,10,190.960362
5.0,10,190.982078
7.0,10,191.003743
10.0,10,191.025546
10.0,10,191.047462
7.0,10,191.069703
-5.5,10,191.091815
10.0,10,191.113381
10.0,10,191.135238
2.0,10,191.156888
-10.0,10,191.178653
4.0,10,191.200276
-10.0,10,191.222025
10.0,10,191.243534
5.0,10,191.265062
10.0,10,191.28616
-8.0,10,191.308109
7.0,10,191.329542
10.0,10,191.350823
7.0,10,191.372299
10.0,10,191.393976
-8.0,10,194.186566
-10.0,10,194.208364
10.0,10,194.228984
3.5,10,194.250201
3.5,10,194.271141
-4.0,10,194.292059
10.0,10,194.3132
-17.0,10,194.334028
10.0,10,194.355213
10.0,10,194.376851
10.0,10,194.397651
1.0,10,194.418705
10.0,10,194.43992
0.5,10,194.461802
10.0,10,194.482828
-2.0,10,194.503835
-5.5,10,194.524881
2.0,10,194.547232
10.0,10,194.577008
3.5,10,194.601774
5.0,10,194.62476
-1.0,10,194.647328
10.0,10,194.668655
3.5,10,194.689574
10.0,10,194.711137
10.0,10,194.732742
5.0,10,194.754548
-2.0,10,194.776772
10.0,10,194.800452
10.0,10,194.823886
10.0,10,194.847129
-1.0,10,194.8692
5.0,10,194.892324
10.0,10,194.914613
10.0,10,194.936821
-10.0,10,194.960768
10.0,10,194.982912
2.0,10,195.004695
10.0,10,195.026171
10.0,10,195.047865
5.0,10,195.069049
-10.0,10,195.090754
5.0,10,195.112345
-4.0,10,195.134344
10.0,10,195.15751
0.5,10,195.179693
10.0,10,195.201906
10.0,10,195.224939
-10.0,10,195.248274
1.0,10,195.270592
-5.0,10,195.294555
10.0,10,195.317459
5.0,10,195.340536
5.0,10,195.363654
-10.0,10,195.386428
5.0,10,195.40948
10.0,10,195.43189
10.0,10,195.455044
5.0,10,195.478783
10.0,10,195.501195
10.0,10,195.52414
5.0,10,195.547829
2.0,10,195.569889
10.0,10,195.592198
-10.0,10,195.61487
10.0,10,195.637273
10.0,10,195.659504
1.0,10,195.681558
10.0,10,195.702709
2.0,10,195.72417
10.0,10,195.748506
0.5,10,195.772738
-10.0,10,195.79575
-5.5,10,195.817238
5.0,10,195.843633
10.0,10,195.865234
10.0,10,195.893113
10.0,10,195.914708
10.0,10,195.936488
3.5,10,195.959087
-4.0,10,195.980405
-2.0,10,196.008081
-8.5,10,196.03683
10.0,10,196.064741
3.5,10,196.09292
0.5,10,196.121178
-10.0,10,196.150104
10.0,10,196.177944
10.0,10,196.207243
-2.5,10,196.234572
7.0,10,196.261317
5.0,10,196.281588
5.0,10,196.303105
-5.0,10,196.324684
10.0,10,196.345491
10.0,10,196.365976
10.0,10,196.386209
10.0,10,196.406759
-10.0,10,196.428046
10.0,10,196.450237
10.0,10,196.478824
5.0,10,196.508116
0.5,10,196.533281
10.0,10,196.554311
5.0,10,196.575206
7.0,10,196.597406
3.5,10,196.62013
10.0,10,196.643424
-10.0,10,196.665235
5.0,10,196.687217
5.0,10,196.708842
2.0,10,196.730759
10.0,10,196.752651
5.0,10,196.773701
5.0,10,196.800461
1.0,10,196.820753
5.0,10,196.841293
10.0,10,196.861715
-8.5,10,196.88221
10.0,10,196.902225
-4.0,10,196.922146
-4.0,10,196.942332
3.5,10,196.962957
4.0,10,196.990594
5.0,10,197.019084
10.0,10,197.047403
10.0,10,197.075525
-10.0,10,197.10504
10.0,10,197.131365
4.0,10,197.151542
5.0,10,197.172045
-2.0,10,197.194339
10.0,10,197.222913
10.0,10,197.251616
10.0,10,197.274173
5.0,10,197.295646
10.0,10,197.317531
5.0,10,197.339214
7.0,10,197.361009
5.0,10,197.382185
5.0,10,197.403866
-8.5,10,197.425396
-8.0,10,197.447666
2.0,10,197.471112
5.0,10,197.499994
10.0,10,197.524657
5.0,10,197.546274
5.0,10,197.568443
2.0,10,197.59021
10.0,10,197.612908
-10.0,10,197.637509
7.0,10,197.662787
-10.0,10,197.685843
10.0,10,197.708353
10.0,10,197.730117
5.0,10,197.752861
10.0,10,197.776474
1.0,10,197.800094
5.0,10,197.822054
10.0,10,197.84507
3.5,10,197.867175
5.0,10,197.889829
10.0,10,197.913327
10.0,10,197.937227
-10.0,10,197.961993
-4.0,10,197.986038
-5.0,10,198.010067
-11.0,10,198.034379
10.0,10,198.058649
4.0,10,198.082405
5.0,10,198.105696
10.0,10,198.130013
10.0,10,198.153121
5.0,10,198.176803
5.0,10,198.199067
-10.0,10,198.221333
10.0,10,198.24357
5.0,10,198.265886
10.0,10,198.287636
5.0,10,198.311972
-11.0,10,198.335374
5.0,10,198.358056
-2.0,10,198.380718
5.0,10,198.402651
-2.5,10,198.426285
-8.5,10,198.450118
5.0,10,198.472825
10.0,10,198.498702
10.0,10,198.523189
-10.0,10,198.547869
10.0,10,198.572483
10.0,10,198.597302
10.0,10,198.621855
7.0,10,198.64498
-17.0,10,198.665603
10.0,10,198.685452
1.0,10,198.70553
-17.0,10,198.72523
10.0,10,198.74546
10.0,10,198.766026
2.0,10,198.785931
-8.5,10,198.8061
10.0,10,198.82606
10.0,10,198.847296
-2.5,10,201.780343
-7.0,10,201.808161
5.0,10,201.83606
-7.0,10,201.856332
10.0,10,201.876991
7.0,10,201.897558
-8.5,10,201.917866
-10.0,10,201.938188
10.0,10,201.958429
5.0,10,201.97877
5.0,10,201.999004
5.0,10,202.018899
2.0,10,202.039272
10.0,10,202.059377
0.5,10,202.080174
0.5,10,202.100523
10.0,10,202.120677
10.0,10,202.141362
-17.0,10,202.161502
5.0,10,202.181423
10.0,10,202.202503
-10.0,10,202.222794
3.5,10,202.2431
-8.5,10,202.263164
10.0,10,202.283333
-5.0,10,202.304331
10.0,10,202.324755
5.0,10,202.34503
5.0,10,202.365421
10.0,10,202.386392
5.0,10,202.409028
10.0,10,202.433772
5.0,10,202.460115
-4.0,10,202.485344
4.0,10,202.508614
-4.0,10,202.531706
-10.0,10,202.553093
10.0,10,202.573503
1.0,10,202.593843
-5.5,10,202.613761
-8.0,10,202.63404
2.0,10,202.65471
10.0,10,202.675024
10.0,10,202.695086
-8.0,10,202.715451
-4.0,10,202.736294
10.0,10,202.759818
7.0,10,202.78308
-10.0,10,202.806962
10.0,10,202.830336
10.0,10,202.85426
-8.0,10,202.877019
-10.0,10,202.898386
-5.5,10,202.918665
2.0,10,202.93927
2.0,10,202.960136
10.0,10,202.980063
-4.0,10,203.000172
10.0,10,203.020312
10.0,10,203.040418
10.0,10,203.0605
-2.5,10,203.080545
10.0,10,203.101378
10.0,10,203.123347
10.0,10,203.145987
10.0,10,203.168961
5.0,10,203.19347
5.0,10,203.216393
10.0,10,203.238406
-10.0,10,203.259384
5.0,10,203.280148
10.0,10,203.301441
-10.0,10,203.3222
10.0,10,203.34339
10.0,10,203.364583
10.0,10,203.386121
4.0,10,203.407466
-2.0,10,203.428754
-5.0,10,203.450186
-10.0,10,203.471349
10.0,10,203.492516
3.5,10,203.513908
-8.0,10,203.5358
5.0,10,203.557297
7.0,10,203.582362
5.0,10,203.606279
-7.0,10,203.631069
10.0,10,203.656297
10.0,10,203.680159
-10.0,10,203.700933
1.0,10,203.721553
5.0,10,203.743172
10.0,10,203.764611
-8.0,10,203.786177
10.0,10,203.808453
-10.0,10,203.829887
-4.0,10,203.851669
5.0,10,203.873546
-8.5,10,203.895182
