#{"t_start": 1746033477.485489, "env_id": "None"}
r,l,t
0.5,10,10.459656
0.5,10,10.481295
-11.0,10,10.502319
-2.5,10,10.523635
-1.0,10,10.544881
-8.0,10,10.566651
-2.5,10,10.588237
-2.0,10,10.609378
0.5,10,10.630261
0.5,10,10.651278
-5.5,10,10.672406
4.0,10,10.693575
2.0,10,10.714651
-11.0,10,10.735936
-2.0,10,10.757314
-2.0,10,10.778313
-11.0,10,10.799809
-5.0,10,10.821144
-2.5,10,10.842074
-1.0,10,10.863318
-1.0,10,10.884275
-5.5,10,10.905389
-8.0,10,10.926975
-2.5,10,10.94861
-5.0,10,10.969984
0.5,10,10.990897
-8.0,10,11.01212
0.5,10,11.033231
-2.0,10,11.054568
-1.0,10,11.075948
-5.0,10,11.097468
-2.0,10,11.118868
-11.0,10,11.140247
-2.0,10,11.161668
1.0,10,11.183445
-2.5,10,11.205055
-11.0,10,11.226407
-8.0,10,11.247875
-2.0,10,11.269181
-8.0,10,11.290912
-2.0,10,11.313609
0.5,10,11.342882
-8.0,10,14.231782
-1.0,10,14.252924
-1.0,10,14.274021
-2.5,10,14.29582
1.0,10,14.317519
-5.0,10,14.338277
-2.0,10,14.359258
1.0,10,14.380111
-2.5,10,14.40163
-2.0,10,14.422609
-7.0,10,14.444237
-2.0,10,14.465765
-4.0,10,14.486682
-2.0,10,14.507644
-5.0,10,14.528633
-1.0,10,14.557324
-2.0,10,14.58532
0.5,10,14.607105
-8.0,10,14.629405
-8.0,10,14.650755
2.0,10,14.67231
-1.0,10,14.693658
1.0,10,14.715844
4.0,10,14.737638
-2.5,10,14.759367
-1.0,10,14.781348
-1.0,10,14.803003
-4.0,10,14.82469
-2.0,10,14.847704
-8.0,10,14.869469
-2.5,10,14.891089
4.0,10,14.913626
2.0,10,14.934848
1.0,10,14.95657
4.0,10,14.978338
-8.5,10,14.999702
2.0,10,15.021043
-4.0,10,15.042375
-2.0,10,15.063379
-1.0,10,15.084427
-2.0,10,15.105534
-4.0,10,15.12701
0.5,10,15.148518
-1.0,10,15.16962
-5.5,10,15.190659
-4.0,10,15.211651
-5.5,10,15.232848
-17.0,10,15.25401
2.0,10,15.275133
-1.0,10,15.297176
-2.0,10,15.318733
-2.5,10,15.340817
2.0,10,15.362696
-2.5,10,15.384698
1.0,10,15.406145
-1.0,10,15.427547
-5.5,10,15.448581
-5.5,10,15.469954
-8.0,10,15.491364
-8.0,10,15.513108
-2.5,10,15.534554
7.0,10,15.556162
-5.0,10,15.577554
-2.0,10,15.599493
-8.0,10,15.620787
-1.0,10,15.642652
1.0,10,15.664311
-5.0,10,15.685582
-2.0,10,15.706602
-1.0,10,15.728286
-8.0,10,15.749561
-5.5,10,15.769966
-1.0,10,15.791385
-2.0,10,15.813647
4.0,10,15.835285
-4.0,10,15.857366
1.0,10,15.879133
-1.0,10,15.901732
-4.0,10,15.924448
-8.5,10,15.945913
2.0,10,15.967483
-5.0,10,15.989103
-4.0,10,16.011117
-4.0,10,16.032632
-5.0,10,16.054041
-2.0,10,16.075285
1.0,10,16.098183
-5.0,10,16.119791
1.0,10,16.14192
-5.0,10,16.163372
0.5,10,16.18475
-1.0,10,16.206518
-5.0,10,16.228204
-14.0,10,16.249556
1.0,10,16.271151
-8.0,10,16.293396
-2.5,10,16.314976
2.0,10,16.336735
-8.0,10,16.358371
-1.0,10,16.38029
-2.0,10,16.402105
-8.0,10,16.423949
-5.0,10,16.445191
-4.0,10,16.466705
10.0,10,16.487968
1.0,10,16.509464
-2.5,10,16.530717
-5.5,10,16.552683
-4.0,10,16.573968
-5.0,10,16.595275
-8.0,10,16.616434
1.0,10,16.63757
-2.5,10,16.659126
-5.0,10,16.680646
2.0,10,16.701633
-8.0,10,16.722486
-5.5,10,16.744095
1.0,10,16.765407
-5.0,10,16.786676
-2.0,10,16.808002
-5.0,10,16.829041
-4.0,10,16.850078
-2.5,10,16.870777
1.0,10,16.89247
4.0,10,16.913983
-4.0,10,16.935374
-5.5,10,16.955981
-5.0,10,16.975843
1.0,10,16.99601
-2.0,10,17.015853
-4.0,10,17.035878
-8.0,10,17.056329
-2.0,10,17.076416
-2.0,10,17.09641
-2.5,10,17.116265
-2.0,10,17.136759
-4.0,10,17.156986
-14.0,10,17.177146
4.0,10,17.197193
1.0,10,17.217136
-8.0,10,17.237083
1.0,10,17.257064
-4.0,10,17.27736
-5.0,10,17.297915
0.5,10,17.31801
-2.0,10,17.33787
-2.0,10,17.357756
7.0,10,17.377831
-2.5,10,17.398371
7.0,10,17.418414
1.0,10,17.438919
0.5,10,17.459242
-2.0,10,17.479322
-11.0,10,17.499378
-2.0,10,17.519668
-7.0,10,17.539919
-2.0,10,17.560405
-2.5,10,17.58075
-5.0,10,17.600528
-5.0,10,17.620274
-2.5,10,17.640283
-4.0,10,17.660399
0.5,10,17.680474
-5.0,10,17.700675
3.5,10,17.720416
-2.0,10,17.740822
0.5,10,17.762819
3.5,10,17.7847
1.0,10,17.806107
-1.0,10,17.828167
-8.0,10,17.849999
-5.0,10,17.87095
4.0,10,17.892433
-5.0,10,17.91465
-1.0,10,17.936347
-2.5,10,17.957778
-2.5,10,17.979255
-2.5,10,18.000191
-2.0,10,18.020039
-11.0,10,18.039766
0.5,10,18.060026
-4.0,10,18.079869
-2.5,10,18.09961
0.5,10,18.119549
0.5,10,18.139699
-4.0,10,18.161099
4.0,10,18.182287
4.0,10,18.202181
4.0,10,18.222538
0.5,10,18.242332
-2.0,10,18.263924
1.0,10,18.285363
-5.0,10,18.307171
-2.0,10,18.328921
-2.5,10,18.349807
-2.0,10,18.36999
1.0,10,18.389861
-4.0,10,18.41185
-2.5,10,18.433295
-1.0,10,18.45484
-8.0,10,18.476441
4.0,10,18.498173
-2.0,10,18.519797
-1.0,10,18.541694
-5.5,10,18.563933
-2.5,10,21.360306
-4.0,10,21.380952
-2.5,10,21.402155
2.0,10,21.423666
-5.5,10,21.44587
-4.0,10,21.46693
-8.0,10,21.487985
5.0,10,21.509654
-5.0,10,21.530951
-2.0,10,21.552648
-5.5,10,21.574155
-2.0,10,21.595939
-5.5,10,21.617024
-2.5,10,21.638332
-5.0,10,21.659087
-1.0,10,21.680873
4.0,10,21.702303
-2.0,10,21.724135
-8.5,10,21.745722
0.5,10,21.767363
-4.0,10,21.788322
-1.0,10,21.809912
-1.0,10,21.831275
1.0,10,21.851793
4.0,10,21.872018
-2.5,10,21.896342
-2.0,10,21.917856
4.0,10,21.946141
-5.0,10,21.973056
-5.5,10,21.994137
-7.0,10,22.014351
-8.0,10,22.03424
-8.5,10,22.054212
-1.0,10,22.074453
0.5,10,22.094902
-2.5,10,22.114905
2.0,10,22.134997
2.0,10,22.155195
-1.0,10,22.175483
-5.0,10,22.195665
3.5,10,22.215806
-1.0,10,22.235644
1.0,10,22.255897
-1.0,10,22.275779
-5.5,10,22.296901
4.0,10,22.316906
0.5,10,22.337354
0.5,10,22.358078
4.0,10,22.379588
0.5,10,22.400758
1.0,10,22.421788
-5.5,10,22.442989
-2.0,10,22.464028
-2.5,10,22.485024
-4.0,10,22.509551
-4.0,10,22.539164
7.0,10,22.568366
-8.0,10,22.589074
0.5,10,22.609181
7.0,10,22.629508
2.0,10,22.649548
7.0,10,22.669919
-2.0,10,22.689708
-2.5,10,22.70975
1.0,10,22.730218
2.0,10,22.751025
-1.0,10,22.772167
-2.0,10,22.794247
-2.0,10,22.81623
-2.5,10,22.838247
-2.5,10,22.860028
3.5,10,22.881754
2.0,10,22.903742
-2.5,10,22.925221
0.5,10,22.945767
2.0,10,22.965994
-1.0,10,22.98628
-4.0,10,23.006508
-4.0,10,23.028347
0.5,10,23.049546
-2.5,10,23.070971
-8.0,10,23.092391
-14.0,10,23.113948
-4.0,10,23.135493
4.0,10,23.156708
4.0,10,23.178963
3.5,10,23.20065
10.0,10,23.222281
-5.0,10,23.244244
1.0,10,23.266197
7.0,10,23.288339
4.0,10,23.316164
4.0,10,23.344399
-5.0,10,23.372743
0.5,10,23.394089
-2.0,10,23.416373
-8.0,10,23.438316
-2.0,10,23.459725
-5.0,10,23.481254
-1.0,10,23.503535
4.0,10,23.525352
-1.0,10,23.549327
-2.0,10,23.576308
-2.5,10,23.600734
0.5,10,23.631126
1.0,10,23.654387
1.0,10,23.686774
2.0,10,23.714869
-8.0,10,23.735882
-4.0,10,23.756759
1.0,10,23.777884
0.5,10,23.798587
-4.0,10,23.819382
1.0,10,23.84024
4.0,10,23.861212
-2.0,10,23.882257
-2.5,10,23.903573
-1.0,10,23.924071
-8.0,10,23.944641
-2.0,10,23.965384
4.0,10,23.98604
-1.0,10,24.006678
-5.5,10,24.027528
-4.0,10,24.048506
-2.0,10,24.068916
-5.5,10,24.089546
2.0,10,24.1103
-2.0,10,24.132097
-8.0,10,24.159816
7.0,10,24.187492
-5.0,10,24.215537
-4.0,10,24.24289
-11.0,10,24.270931
-2.0,10,24.300941
-14.0,10,24.321618
-2.5,10,24.342464
2.0,10,24.363713
4.0,10,24.384717
1.0,10,24.406272
-4.0,10,24.42799
-5.0,10,24.449404
-11.0,10,24.471057
-5.5,10,24.492734
-2.0,10,24.514744
-2.0,10,24.536257
-17.0,10,24.558345
-2.0,10,24.580091
-8.5,10,24.60197
10.0,10,24.623513
-2.0,10,24.6454
-4.0,10,24.66655
2.0,10,24.688323
1.0,10,24.709721
-2.0,10,24.731913
-2.5,10,24.754504
0.5,10,24.7762
-2.5,10,24.797487
5.0,10,24.819429
-4.0,10,24.840706
-1.0,10,24.862542
2.0,10,24.884293
-4.0,10,24.906343
-8.0,10,24.927671
1.0,10,24.948427
-4.0,10,24.969039
7.0,10,24.990401
0.5,10,25.011795
-4.0,10,25.033491
1.0,10,25.054719
-8.5,10,25.076259
4.0,10,25.097486
1.0,10,25.11863
1.0,10,25.140115
-5.5,10,25.16114
1.0,10,25.182614
-5.0,10,25.203964
-4.0,10,25.225094
-7.0,10,25.246425
2.0,10,25.26791
0.5,10,25.289611
-5.5,10,25.310689
-2.0,10,25.331966
1.0,10,25.368598
-5.0,10,25.399785
4.0,10,25.420585
-5.0,10,25.441311
-2.0,10,25.461945
0.5,10,25.482311
7.0,10,25.502678
10.0,10,25.523564
7.0,10,25.544953
-2.0,10,25.566388
4.0,10,25.587374
7.0,10,25.608423
-4.0,10,25.633667
4.0,10,25.655665
-2.5,10,25.677738
4.0,10,25.699952
-2.0,10,25.72132
4.0,10,25.742514
4.0,10,25.763893
-2.0,10,25.785457
-2.5,10,25.806763
-1.0,10,25.828678
1.0,10,25.850956
-8.0,10,28.629375
5.0,10,28.649984
0.5,10,28.670605
2.0,10,28.69164
0.5,10,28.713439
-11.0,10,28.734658
2.0,10,28.756033
2.0,10,28.776865
3.5,10,28.797589
4.0,10,28.81833
4.0,10,28.839213
1.0,10,29.312486
2.0,10,29.333524
-2.5,10,29.354328
7.0,10,29.375585
-2.5,10,29.3966
1.0,10,29.418293
4.0,10,29.439312
1.0,10,29.460875
10.0,10,29.482126
4.0,10,29.503397
4.0,10,29.52492
-1.0,10,29.546703
10.0,10,29.568065
-1.0,10,29.589576
-2.5,10,29.610966
4.0,10,29.631886
0.5,10,29.652901
2.0,10,29.67444
-5.0,10,29.696307
3.5,10,29.717743
-2.5,10,29.739391
10.0,10,29.761274
4.0,10,29.782948
10.0,10,29.804296
7.0,10,29.825481
4.0,10,29.84665
3.5,10,29.868354
10.0,10,29.890136
0.5,10,29.912773
-5.5,10,29.935516
10.0,10,29.956909
4.0,10,29.978386
-4.0,10,29.999667
3.5,10,30.020618
4.0,10,30.042909
-4.0,10,30.064683
0.5,10,30.086044
4.0,10,30.107318
-1.0,10,30.129169
-2.0,10,30.150587
7.0,10,30.17157
-7.0,10,30.193027
-5.0,10,30.214999
10.0,10,30.236109
-11.0,10,30.257471
-5.0,10,30.278665
-2.5,10,30.301655
-5.5,10,30.330974
2.0,10,30.359823
7.0,10,30.386476
-8.5,10,30.408438
5.0,10,30.430559
4.0,10,30.452169
7.0,10,30.473789
-4.0,10,30.495856
7.0,10,30.517418
0.5,10,30.539048
-2.0,10,30.561326
-2.0,10,30.58304
3.5,10,30.604655
1.0,10,30.62638
0.5,10,30.648402
5.0,10,30.670782
-2.0,10,30.692932
1.0,10,30.714623
-1.0,10,30.736101
7.0,10,30.757974
5.0,10,30.778729
0.5,10,30.799499
2.0,10,30.821061
1.0,10,30.842487
-2.0,10,30.864384
-11.0,10,30.885663
1.0,10,30.907743
-4.0,10,30.929587
7.0,10,30.95124
7.0,10,30.972779
7.0,10,30.994575
4.0,10,31.016133
1.0,10,31.037932
1.0,10,31.05947
-5.0,10,31.081202
7.0,10,31.102812
2.0,10,31.124535
10.0,10,31.14628
-1.0,10,31.167909
-11.0,10,31.189889
0.5,10,31.211623
3.5,10,31.233354
7.0,10,31.255077
4.0,10,31.276806
1.0,10,31.298948
7.0,10,31.321412
4.0,10,31.343322
3.5,10,31.36529
2.0,10,31.386679
-5.5,10,31.409105
3.5,10,31.430719
7.0,10,31.451734
-7.0,10,31.473533
-2.5,10,31.495227
-2.0,10,31.516931
1.0,10,31.537946
-5.0,10,31.560312
-4.0,10,31.581748
1.0,10,31.603158
-4.0,10,31.62455
4.0,10,31.646735
-7.0,10,31.668347
-11.0,10,31.689557
-8.0,10,31.710557
-4.0,10,31.732495
-4.0,10,31.754659
4.0,10,31.775678
7.0,10,31.797362
-7.0,10,31.818712
-1.0,10,31.840018
-14.0,10,31.861564
-14.0,10,31.884002
-5.0,10,31.905718
-5.0,10,31.927257
7.0,10,31.948735
3.5,10,31.970573
-2.0,10,31.991953
4.0,10,32.013571
4.0,10,32.03572
-4.0,10,32.057443
-2.5,10,32.078947
-7.0,10,32.100542
4.0,10,32.122213
-5.5,10,32.144177
2.0,10,32.166111
7.0,10,32.187374
3.5,10,32.208904
-5.5,10,32.230532
0.5,10,32.252279
4.0,10,32.273967
4.0,10,32.295919
2.0,10,32.317547
0.5,10,32.33904
10.0,10,32.360433
1.0,10,32.382415
-7.0,10,32.404464
-7.0,10,32.426295
7.0,10,32.448284
5.0,10,32.469798
10.0,10,32.491289
-11.0,10,32.512873
7.0,10,32.534668
-5.0,10,32.556566
7.0,10,32.578069
-2.5,10,32.599671
0.5,10,32.620967
5.0,10,32.642665
-5.5,10,32.66412
1.0,10,32.68553
4.0,10,32.707324
7.0,10,32.729223
-8.5,10,32.751754
0.5,10,32.773314
10.0,10,32.794898
2.0,10,32.816295
4.0,10,32.838107
-17.0,10,32.859553
1.0,10,32.88097
-8.0,10,32.902975
-1.0,10,32.924363
7.0,10,32.945771
10.0,10,32.967319
-10.0,10,32.98866
2.0,10,33.01133
1.0,10,33.033133
7.0,10,33.055085
10.0,10,33.076705
4.0,10,33.098643
4.0,10,33.1204
-11.0,10,33.142285
5.0,10,33.164286
4.0,10,33.186395
-5.5,10,33.209337
2.0,10,33.238401
-11.0,10,33.267822
-7.0,10,33.289099
-2.0,10,33.310174
-2.0,10,33.33133
7.0,10,33.351993
2.0,10,33.372525
-2.0,10,33.393377
-2.0,10,33.414328
1.0,10,33.435507
4.0,10,33.456883
-2.0,10,33.47803
7.0,10,33.498919
0.5,10,33.519876
7.0,10,36.368229
4.0,10,36.396581
10.0,10,36.424999
2.0,10,36.45338
0.5,10,36.481763
10.0,10,36.509437
0.5,10,36.536929
10.0,10,36.563125
5.0,10,36.583931
-5.5,10,36.609958
-2.0,10,36.640179
5.0,10,36.668112
7.0,10,36.68908
-2.5,10,36.71116
-2.5,10,36.74002
-4.0,10,36.761013
-2.0,10,36.782548
3.5,10,36.808515
2.0,10,36.831513
7.0,10,36.855622
3.5,10,36.878605
10.0,10,36.909316
4.0,10,36.940504
-7.0,10,36.962013
7.0,10,36.982888
10.0,10,37.004602
7.0,10,37.026571
4.0,10,37.048829
7.0,10,37.077385
2.0,10,37.106619
-10.0,10,37.127807
-5.5,10,37.149296
10.0,10,37.170705
-8.0,10,37.19244
-14.0,10,37.214033
-2.5,10,37.235498
-2.5,10,37.25662
0.5,10,37.284353
-2.5,10,37.311137
5.0,10,37.332497
3.5,10,37.353649
1.0,10,37.374789
5.0,10,37.396399
-2.5,10,37.417649
-5.0,10,37.437973
10.0,10,37.458837
-2.0,10,37.479837
4.0,10,37.500762
4.0,10,37.521948
3.5,10,37.543018
-2.0,10,37.563692
0.5,10,37.584518
-2.0,10,37.605744
-5.5,10,37.626815
-20.0,10,37.648268
4.0,10,37.6694
10.0,10,37.690323
3.5,10,37.712089
7.0,10,37.733401
-7.0,10,37.755096
7.0,10,37.775797
4.0,10,37.797122
0.5,10,37.818357
-8.5,10,37.839391
-10.0,10,37.860296
-5.0,10,37.881448
4.0,10,37.903372
2.0,10,37.924815
2.0,10,37.946597
-10.0,10,37.967896
-4.0,10,37.988722
10.0,10,38.010033
5.0,10,38.03141
3.5,10,38.051917
5.0,10,38.073265
0.5,10,38.094117
4.0,10,38.114396
-4.0,10,38.135512
-4.0,10,38.156508
-1.0,10,38.17731
10.0,10,38.198678
2.0,10,38.219309
0.5,10,38.239982
2.0,10,38.260893
4.0,10,38.281934
4.0,10,38.30253
4.0,10,38.322532
-2.5,10,38.342576
10.0,10,38.362308
4.0,10,38.382003
-20.0,10,38.402506
7.0,10,38.422875
-2.0,10,38.442468
-7.0,10,38.462332
7.0,10,38.482068
3.5,10,38.502536
4.0,10,38.523322
10.0,10,38.543278
2.0,10,38.563732
-4.0,10,38.583519
-2.0,10,38.603466
-1.0,10,38.623011
3.5,10,38.644391
-5.5,10,38.665538
10.0,10,38.686071
5.0,10,38.706829
-7.0,10,38.727646
-14.0,10,38.749226
-7.0,10,38.769604
4.0,10,38.790384
-2.5,10,38.81101
-5.5,10,38.831584
2.0,10,38.852369
-2.5,10,38.873142
2.0,10,38.89431
7.0,10,38.915385
7.0,10,38.935817
10.0,10,38.956966
7.0,10,38.97824
-4.0,10,38.999332
-8.5,10,39.020698
0.5,10,39.041515
10.0,10,39.062387
0.5,10,39.082876
10.0,10,39.103415
10.0,10,39.12425
10.0,10,39.144918
-5.0,10,39.165573
-10.0,10,39.186524
-5.0,10,39.207506
-8.0,10,39.228012
7.0,10,39.248811
-5.0,10,39.26977
10.0,10,39.291285
-2.0,10,39.312409
2.0,10,39.332986
3.5,10,39.353872
-8.0,10,39.374443
-2.5,10,39.396338
7.0,10,39.417497
-2.0,10,39.438111
2.0,10,39.459069
1.0,10,39.480108
10.0,10,39.500878
10.0,10,39.521529
3.5,10,39.542266
-2.0,10,39.563516
5.0,10,39.584298
-4.0,10,39.604882
3.5,10,39.625428
7.0,10,39.646043
7.0,10,39.666756
-1.0,10,39.687328
-8.0,10,39.708441
0.5,10,39.733254
3.5,10,39.755893
-14.0,10,39.77745
2.0,10,39.799932
7.0,10,39.821515
10.0,10,39.843621
4.0,10,39.866758
7.0,10,39.8895
7.0,10,39.912887
0.5,10,39.936526
7.0,10,39.958941
2.0,10,39.981872
2.0,10,40.004051
-1.0,10,40.025363
5.0,10,40.046558
-2.5,10,40.068459
5.0,10,40.089699
-1.0,10,40.111422
-2.5,10,40.134079
10.0,10,40.155043
-11.0,10,40.176327
-4.0,10,40.198473
3.5,10,40.220045
-4.0,10,40.241693
2.0,10,40.263467
10.0,10,40.284933
-11.0,10,40.307912
-11.0,10,40.330387
3.5,10,40.352534
10.0,10,40.373665
7.0,10,40.394649
2.0,10,40.417363
-2.0,10,40.439348
-17.0,10,40.461004
3.5,10,40.483434
2.0,10,40.504888
10.0,10,40.526598
10.0,10,40.549437
-4.0,10,40.578749
-2.0,10,40.600337
10.0,10,40.621349
-4.0,10,40.643948
1.0,10,40.665109
3.5,10,40.686255
7.0,10,40.714339
2.0,10,40.748669
1.0,10,40.77747
10.0,10,40.8061
10.0,10,40.827056
-2.5,10,40.847817
4.0,10,40.869018
2.0,10,43.451169
0.5,10,43.473507
2.0,10,43.498075
10.0,10,43.523899
-11.0,10,43.553195
-1.0,10,43.578427
-8.0,10,43.599041
-4.0,10,43.620094
7.0,10,43.641397
-2.0,10,43.662431
-10.0,10,43.683532
10.0,10,43.704508
1.0,10,43.72551
7.0,10,43.747371
3.5,10,43.76863
-7.0,10,43.789904
-1.0,10,43.811356
5.0,10,43.832449
7.0,10,43.853231
-5.5,10,43.874153
-2.0,10,43.894926
-10.0,10,43.915179
2.0,10,43.936423
10.0,10,43.95705
-10.0,10,43.97918
-7.0,10,44.001825
10.0,10,44.02327
-10.0,10,44.044267
7.0,10,44.065094
10.0,10,44.085776
2.0,10,44.106611
5.0,10,44.127508
5.0,10,44.148396
5.0,10,44.16925
10.0,10,44.189863
10.0,10,44.210628
-11.0,10,44.231381
2.0,10,44.252782
-17.0,10,44.273522
-5.0,10,44.294386
7.0,10,44.315043
3.5,10,44.335829
0.5,10,44.356832
-5.0,10,44.377247
2.0,10,44.39828
3.5,10,44.419059
10.0,10,44.439656
-5.0,10,44.460422
5.0,10,44.483305
4.0,10,44.503825
-8.5,10,44.526644
10.0,10,44.548772
10.0,10,44.570368
4.0,10,44.590997
-8.5,10,44.611663
-8.5,10,44.632305
7.0,10,44.654174
-4.0,10,44.675953
-4.0,10,44.69748
3.5,10,44.72382
-8.5,10,44.75091
5.0,10,44.771665
-14.0,10,44.792864
-2.5,10,44.814572
10.0,10,44.835792
-7.0,10,44.857507
5.0,10,44.879026
0.5,10,44.900932
-8.5,10,44.922722
10.0,10,44.944341
10.0,10,44.965457
-5.5,10,44.986385
3.5,10,45.007657
4.0,10,45.028891
10.0,10,45.04989
0.5,10,45.071181
10.0,10,45.092459
10.0,10,45.113277
3.5,10,45.134464
10.0,10,45.155493
-4.0,10,45.176455
3.5,10,45.19759
0.5,10,45.218343
10.0,10,45.23955
-7.0,10,45.260444
4.0,10,45.281657
7.0,10,45.303349
-5.5,10,45.324438
10.0,10,45.345797
7.0,10,45.366839
-1.0,10,45.387694
-11.0,10,45.409097
7.0,10,45.430097
10.0,10,45.451193
10.0,10,45.47191
-5.5,10,45.4934
4.0,10,45.514414
-7.0,10,45.535172
10.0,10,45.55626
3.5,10,45.577603
5.0,10,45.598874
0.5,10,45.620437
5.0,10,45.641366
10.0,10,45.66259
-2.0,10,45.683646
1.0,10,45.704581
3.5,10,45.72546
-1.0,10,45.747426
10.0,10,45.768178
-4.0,10,45.788707
7.0,10,45.809399
5.0,10,45.830332
4.0,10,45.851172
10.0,10,45.871838
-2.5,10,45.893469
7.0,10,45.922428
10.0,10,45.951001
2.0,10,45.974249
5.0,10,45.996557
5.0,10,46.018599
4.0,10,46.04125
10.0,10,46.069523
7.0,10,46.097191
2.0,10,46.127076
-4.0,10,46.154855
4.0,10,46.183465
10.0,10,46.205609
10.0,10,46.227434
-10.0,10,46.249061
-1.0,10,46.271006
7.0,10,46.293393
2.0,10,46.315268
-8.5,10,46.337236
10.0,10,46.358534
7.0,10,46.380512
2.0,10,46.403593
5.0,10,46.433373
-10.0,10,46.461978
10.0,10,46.490376
7.0,10,46.51265
5.0,10,46.534293
10.0,10,46.568021
10.0,10,46.596089
3.5,10,46.617158
-1.0,10,46.638205
7.0,10,46.658884
-1.0,10,46.680473
-4.0,10,46.701435
3.5,10,46.723095
10.0,10,46.744597
1.0,10,46.766047
3.5,10,46.787374
3.5,10,46.807679
2.0,10,46.827849
10.0,10,46.848011
5.0,10,46.868592
-8.5,10,46.888998
-4.0,10,46.909818
-8.0,10,46.93054
5.0,10,46.951474
3.5,10,46.973202
10.0,10,46.995133
-8.5,10,47.017122
-4.0,10,47.038904
7.0,10,47.060627
-2.5,10,47.082331
-11.0,10,47.104094
-8.5,10,47.125795
1.0,10,47.147353
4.0,10,47.16808
-7.0,10,47.188305
10.0,10,47.208762
7.0,10,47.229327
-2.5,10,47.250303
7.0,10,47.270929
10.0,10,47.291795
1.0,10,47.312525
10.0,10,47.332983
-8.5,10,47.353311
7.0,10,47.373509
1.0,10,47.394042
10.0,10,47.414715
3.5,10,47.434756
4.0,10,47.455089
