#{"t_start": 1746049844.9104855, "env_id": "None"}
r,l,t
1.0,3,174.84521
1.0,1,174.858108
1.0,1,174.869724
1.0,4,174.910275
1.0,1,174.921426
1.0,1,174.931472
1.0,1,174.942199
-1.0,1,174.951914
-1.0,2,174.972797
1.0,1,174.98266
-1.0,2,175.003242
-1.0,1,175.012737
1.0,2,175.03239
-1.0,1,175.042297
-1.0,1,175.052673
1.0,1,175.064069
-1.0,1,175.074504
1.0,3,175.106239
-1.0,1,175.120778
-1.0,1,175.132038
1.0,1,175.144139
1.0,1,175.155524
-1.0,1,175.167274
1.0,1,175.179169
1.0,1,175.188556
-1.0,2,175.209675
1.0,1,175.219966
1.0,2,175.238999
1.0,3,175.270207
1.0,1,175.280762
-1.0,2,175.292056
1.0,1,175.302806
1.0,1,175.313527
1.0,2,175.334327
1.0,1,175.344859
1.0,1,175.355299
1.0,2,175.375994
1.0,4,175.416149
1.0,1,175.426669
1.0,1,175.437293
1.0,1,175.445909
1.0,3,175.47615
1.0,1,175.485936
-1.0,2,175.508195
-1.0,2,175.529381
1.0,2,175.553468
1.0,1,175.570532
-1.0,1,175.588533
-1.0,1,175.608748
1.0,1,175.623942
1.0,1,175.636145
1.0,1,175.645801
1.0,1,175.656517
1.0,3,175.687207
1.0,1,175.697384
-1.0,1,175.707394
1.0,1,175.71594
-1.0,1,175.726324
-1.0,1,175.73738
1.0,2,175.757287
1.0,1,175.771766
1.0,1,175.784005
-1.0,3,175.815391
1.0,1,175.825353
1.0,1,175.835612
-1.0,2,175.857523
-1.0,3,175.88935
-1.0,1,175.90028
1.0,1,175.911144
1.0,1,175.920856
1.0,1,175.932019
-1.0,1,175.941094
-1.0,1,175.951824
1.0,2,175.969387
1.0,1,175.979879
-1.0,1,175.990242
-1.0,1,176.001062
1.0,1,176.01134
1.0,2,176.031739
1.0,1,176.041805
1.0,1,176.052733
-1.0,1,176.063503
-1.0,1,176.078095
-1.0,1,176.090257
1.0,1,176.100754
-1.0,1,176.117764
-1.0,2,176.140303
1.0,1,176.150313
-1.0,1,176.162335
1.0,1,176.173366
-1.0,1,176.184682
-1.0,1,176.193754
1.0,1,176.203645
1.0,1,176.215377
1.0,1,176.22603
-1.0,1,176.237318
1.0,1,176.247279
1.0,1,176.25695
1.0,1,176.266779
1.0,5,176.317104
1.0,1,176.326708
-1.0,1,176.337161
1.0,1,176.347809
1.0,1,176.358005
-1.0,1,176.368785
1.0,2,176.390172
1.0,1,176.400132
1.0,1,176.410297
1.0,1,176.421486
1.0,3,176.453014
-1.0,2,176.472317
1.0,1,176.482402
-1.0,1,176.492942
1.0,1,176.504142
1.0,1,176.51514
1.0,2,176.536009
-1.0,1,176.546628
1.0,2,176.567656
-1.0,1,176.576922
1.0,3,176.606026
-1.0,1,176.615829
1.0,1,176.626404
1.0,1,176.637593
-1.0,1,176.648243
1.0,1,176.657895
-1.0,2,176.678279
-1.0,1,176.687882
-1.0,1,176.698728
1.0,1,176.708893
-1.0,1,176.718894
1.0,2,176.739467
-1.0,1,176.749767
-1.0,2,176.769618
1.0,3,176.797354
-1.0,1,176.80761
-1.0,1,176.818849
-1.0,2,176.84483
-1.0,1,176.855901
1.0,1,176.867398
1.0,1,176.878073
1.0,1,176.889835
1.0,1,176.900401
-1.0,1,176.910516
1.0,1,176.920772
1.0,1,176.930852
1.0,1,176.940858
1.0,1,176.951052
1.0,2,176.97009
1.0,2,176.990219
-1.0,1,177.000805
1.0,1,177.011777
-1.0,1,177.027496
1.0,1,177.040523
1.0,1,177.051531
-1.0,1,177.063168
1.0,1,177.073989
-1.0,1,177.085403
1.0,1,177.096279
1.0,1,177.107789
1.0,1,177.123272
1.0,1,177.135381
1.0,1,177.14727
-1.0,2,177.167584
1.0,1,177.178378
1.0,1,177.189229
1.0,1,177.199176
-1.0,1,177.210117
1.0,1,177.220363
1.0,2,177.242316
1.0,1,177.252113
1.0,1,177.26216
1.0,3,177.292279
-1.0,1,177.302695
1.0,1,177.313884
1.0,3,177.344246
-1.0,1,177.354127
-1.0,2,177.375279
-1.0,1,177.385889
1.0,1,177.395252
-1.0,4,177.432043
-1.0,1,177.443677
-1.0,1,177.452783
-1.0,1,177.462383
-1.0,1,177.471383
-1.0,2,177.492752
1.0,1,177.502964
-1.0,1,177.511642
-1.0,1,177.52272
-1.0,1,177.532261
1.0,1,177.542301
-1.0,1,177.552122
1.0,1,177.561806
-1.0,1,177.570786
1.0,1,177.579604
1.0,1,177.590477
1.0,1,177.601089
1.0,1,177.612249
1.0,1,177.622756
1.0,1,177.633533
1.0,1,177.647143
1.0,1,177.659061
-1.0,1,177.670898
-1.0,1,177.681293
1.0,2,177.701632
1.0,1,177.71268
1.0,1,177.722613
1.0,1,177.732794
-1.0,1,177.744872
-1.0,2,177.763012
1.0,2,177.783425
1.0,1,177.793743
-1.0,1,177.805274
-1.0,1,177.813937
-1.0,1,177.825047
-1.0,2,177.850346
-1.0,2,177.871608
1.0,2,177.893121
1.0,2,177.912102
1.0,1,177.922898
1.0,1,177.934591
1.0,1,177.945483
-1.0,1,177.955891
1.0,1,177.96608
1.0,4,178.010199
1.0,1,178.02028
-1.0,1,178.03156
1.0,1,178.041775
1.0,1,178.053658
1.0,2,178.073991
1.0,1,178.084353
1.0,3,178.117802
-1.0,1,178.129664
1.0,1,178.140667
1.0,1,178.151921
1.0,1,178.161676
1.0,2,178.181494
1.0,1,178.192518
1.0,2,178.214668
1.0,1,178.224762
1.0,1,178.235517
1.0,8,178.318316
1.0,1,178.328489
1.0,1,178.339934
-1.0,1,178.350463
1.0,2,178.371219
-1.0,1,178.38091
1.0,1,178.392653
-1.0,2,178.413982
1.0,2,178.434701
-1.0,1,178.445565
1.0,3,178.476578
-1.0,1,178.486708
1.0,1,178.496244
-1.0,1,178.506834
1.0,1,178.515893
1.0,1,178.526541
-1.0,1,178.537421
-1.0,1,178.547292
-1.0,1,178.558116
1.0,1,178.568852
1.0,1,178.578166
-1.0,1,178.590374
1.0,1,178.600218
1.0,1,178.6106
1.0,1,178.620968
1.0,1,178.632401
1.0,1,178.643578
-1.0,1,178.653335
1.0,1,178.664121
1.0,3,178.692965
1.0,1,178.702745
1.0,2,178.72392
1.0,1,178.733889
1.0,3,178.76527
-1.0,2,178.782881
1.0,1,178.792111
1.0,1,178.80079
1.0,1,178.811769
1.0,2,178.831551
1.0,2,178.855548
1.0,2,178.877509
1.0,1,178.887004
1.0,1,178.897034
-1.0,2,178.917693
1.0,1,178.928251
1.0,1,178.939336
-1.0,3,178.971704
-1.0,1,178.981931
-1.0,1,178.992264
-1.0,1,179.002061
-1.0,1,179.012506
1.0,3,179.042789
-1.0,3,179.072865
1.0,1,179.083147
-1.0,1,179.091367
1.0,1,179.102159
1.0,5,179.155551
1.0,1,179.165379
1.0,1,179.176153
1.0,1,179.186954
1.0,1,179.197429
1.0,3,179.228528
1.0,1,179.238843
1.0,1,179.24962
1.0,3,179.280291
-1.0,1,179.290491
1.0,1,179.30125
-1.0,1,179.312024
1.0,1,179.322542
1.0,2,179.334998
1.0,2,179.355392
-1.0,2,179.376311
1.0,1,179.386046
1.0,1,179.397734
1.0,1,179.411092
1.0,1,179.422946
-1.0,2,179.443271
1.0,1,179.454357
1.0,1,179.46429
1.0,1,179.475373
-1.0,2,179.494658
1.0,1,179.505014
-1.0,2,179.523614
1.0,1,179.534204
-1.0,2,179.555064
-1.0,2,179.575601
1.0,2,179.596027
1.0,1,179.605825
1.0,2,179.625923
1.0,1,179.635748
-1.0,1,179.646202
-1.0,1,179.657026
1.0,1,179.666661
-1.0,1,179.677399
-1.0,2,179.697115
1.0,1,179.707082
1.0,1,179.717829
-1.0,2,179.736918
1.0,1,179.747936
-1.0,1,179.757809
1.0,1,183.11771
-1.0,1,183.128671
1.0,1,183.150518
1.0,1,183.159776
-1.0,1,183.170536
1.0,1,183.18593
-1.0,1,183.195748
1.0,1,183.211459
1.0,2,183.230903
1.0,1,183.246581
-1.0,2,183.274151
1.0,1,183.290621
-1.0,1,183.30039
-1.0,1,183.309851
1.0,1,183.320124
1.0,1,183.338669
1.0,1,183.350368
1.0,1,183.362778
1.0,3,183.401213
1.0,1,183.411585
1.0,1,183.42127
-1.0,1,183.429933
-1.0,1,183.440339
1.0,3,183.482323
-1.0,1,183.499115
-1.0,1,183.507957
1.0,2,183.532244
-1.0,3,183.564914
1.0,1,183.576077
1.0,2,183.595624
1.0,1,183.604365
1.0,2,183.622665
-1.0,1,183.633128
1.0,1,183.643668
1.0,3,183.676146
-1.0,2,183.695186
-1.0,1,183.705184
1.0,3,183.744702
1.0,2,183.775589
1.0,1,183.788429
1.0,1,183.797948
1.0,3,183.829393
-1.0,1,183.840351
1.0,1,183.85132
1.0,1,183.862635
1.0,1,183.872757
1.0,1,183.884275
-1.0,2,183.905169
-1.0,1,183.914441
1.0,1,183.924779
1.0,1,183.934747
1.0,1,183.945587
-1.0,1,183.955553
1.0,1,183.966533
1.0,1,183.976629
-1.0,1,183.986784
1.0,2,184.006984
1.0,3,184.037159
1.0,1,184.046747
-1.0,2,184.067014
-1.0,1,184.076754
1.0,1,184.087053
-1.0,1,184.097667
1.0,1,184.108843
-1.0,1,184.12113
1.0,1,184.133093
1.0,2,184.154014
1.0,2,184.174098
1.0,1,184.184108
1.0,1,184.194068
1.0,1,184.203393
-1.0,1,184.214182
1.0,1,184.226887
1.0,1,184.239379
-1.0,1,184.25157
1.0,1,184.26339
-1.0,1,184.275249
-1.0,1,184.286045
1.0,1,184.297836
-1.0,1,184.306971
-1.0,1,184.317732
1.0,1,184.328894
-1.0,1,184.338795
1.0,1,184.347341
1.0,1,184.358114
-1.0,1,184.368247
1.0,3,184.409519
-1.0,1,184.422783
1.0,1,184.437943
1.0,1,184.448242
1.0,1,184.460543
1.0,1,184.47299
1.0,3,184.506413
-1.0,1,184.515368
1.0,3,184.545091
-1.0,1,184.55452
1.0,1,184.563779
-1.0,1,184.574287
1.0,1,184.584681
-1.0,1,184.594916
-1.0,1,184.604871
1.0,1,184.615395
1.0,1,184.62467
-1.0,1,184.634659
1.0,1,184.643874
1.0,2,184.6644
1.0,2,184.685652
-1.0,1,184.696018
-1.0,1,184.705695
1.0,1,184.715256
1.0,1,184.725777
-1.0,3,184.755771
-1.0,2,184.775735
1.0,1,184.785977
1.0,2,184.80777
-1.0,1,184.818439
1.0,1,184.828825
-1.0,1,184.840152
1.0,2,184.863136
-1.0,1,184.873838
-1.0,2,184.895529
1.0,2,184.915349
-1.0,1,184.925243
1.0,1,184.936353
1.0,1,184.945788
1.0,4,184.982937
1.0,5,185.033158
-1.0,1,185.043364
1.0,1,185.054585
1.0,1,185.065197
-1.0,2,185.085103
-1.0,1,185.095603
1.0,2,185.119198
1.0,1,185.131231
1.0,1,185.141872
1.0,2,185.166863
1.0,2,185.187934
-1.0,1,185.198431
1.0,2,185.217918
1.0,1,185.228402
1.0,1,185.238795
1.0,3,185.267375
1.0,5,185.31513
1.0,1,185.325056
1.0,1,185.334266
1.0,2,185.353733
1.0,1,185.363158
1.0,2,185.382034
1.0,1,185.392541
-1.0,1,185.401931
1.0,2,185.419815
1.0,1,185.429436
1.0,3,185.460241
-1.0,1,185.469907
1.0,1,185.480489
-1.0,1,185.490371
1.0,1,185.500319
1.0,1,185.51177
1.0,1,185.523288
-1.0,1,185.53407
1.0,1,185.544361
-1.0,1,185.555785
-1.0,1,185.567662
1.0,1,185.579235
1.0,1,185.592775
-1.0,1,185.605279
1.0,1,185.622873
1.0,1,185.642969
1.0,1,185.657646
1.0,1,185.674888
1.0,1,185.684639
1.0,1,185.70021
1.0,1,185.715776
1.0,2,185.740898
1.0,1,185.750252
1.0,1,185.759488
1.0,1,185.768511
-1.0,1,185.778785
-1.0,1,185.790549
-1.0,2,185.81895
1.0,1,185.839252
-1.0,2,185.861845
-1.0,1,185.873296
-1.0,1,185.884179
1.0,1,185.892507
-1.0,1,185.903411
-1.0,1,185.91303
1.0,1,185.923164
1.0,1,185.935071
-1.0,2,185.955369
1.0,2,185.967187
1.0,3,185.997018
-1.0,1,186.007591
1.0,1,186.017406
-1.0,1,186.027509
1.0,1,186.037761
1.0,1,186.048581
-1.0,1,186.057938
-1.0,4,186.097326
1.0,1,186.109951
-1.0,1,186.123567
-1.0,2,186.147352
1.0,1,186.15788
1.0,1,186.169044
1.0,3,186.192127
1.0,1,186.202075
1.0,1,186.213078
-1.0,1,186.222432
-1.0,1,186.233881
1.0,2,186.255313
-1.0,1,186.265761
-1.0,1,186.276142
-1.0,1,186.285783
1.0,1,186.295727
1.0,2,186.316279
1.0,1,186.326041
-1.0,1,186.335915
1.0,1,186.345952
1.0,2,186.364545
-1.0,2,186.384118
1.0,2,186.403102
1.0,1,186.413284
-1.0,1,186.425302
1.0,1,186.435167
1.0,1,186.443413
-1.0,2,186.463557
1.0,1,186.473615
1.0,1,186.484075
1.0,1,186.494528
1.0,2,186.506416
1.0,1,186.51584
-1.0,1,186.525928
1.0,1,186.537097
1.0,1,186.551057
1.0,1,186.563176
1.0,1,186.573104
-1.0,1,186.584044
1.0,1,186.594201
-1.0,1,186.60438
1.0,2,186.623691
1.0,1,186.632288
-1.0,1,186.642839
1.0,1,186.651554
-1.0,1,186.660764
1.0,1,186.671316
1.0,1,186.681959
-1.0,1,186.692796
1.0,1,186.702769
-1.0,1,186.71267
1.0,1,186.723998
-1.0,1,186.734146
1.0,1,186.743939
-1.0,1,186.754556
1.0,1,186.764839
1.0,1,186.774792
1.0,3,186.805193
-1.0,1,186.815414
1.0,1,186.826028
-1.0,1,186.836601
1.0,1,186.850266
1.0,1,186.860691
1.0,3,186.893136
1.0,1,186.903925
-1.0,1,186.913928
1.0,1,186.924152
1.0,1,186.933864
1.0,2,186.951444
1.0,1,186.961343
1.0,1,186.971226
1.0,2,186.990927
1.0,2,187.01073
1.0,1,187.020818
1.0,3,187.055146
1.0,1,187.06546
-1.0,1,187.075612
-1.0,1,187.086137
1.0,2,187.105257
1.0,1,187.117315
1.0,2,187.141772
1.0,2,187.161303
1.0,1,187.171926
-1.0,1,187.182767
1.0,1,187.193693
1.0,2,187.214916
-1.0,3,187.244086
1.0,1,187.254367
1.0,1,187.264149
1.0,1,187.27471
-1.0,1,187.284402
-1.0,1,187.295205
-1.0,1,187.30473
1.0,1,187.315917
1.0,1,187.325601
1.0,2,187.343752
1.0,3,187.373594
1.0,1,187.383874
-1.0,1,187.394273
-1.0,2,187.413952
-1.0,2,187.434094
-1.0,1,187.444912
1.0,1,187.455787
1.0,1,187.466046
1.0,1,187.477016
-1.0,1,187.487318
-1.0,1,187.497708
-1.0,1,187.508713
1.0,1,187.519179
-1.0,1,187.528978
1.0,1,187.539284
1.0,1,187.552185
1.0,1,187.563918
1.0,1,187.575502
1.0,1,187.586081
1.0,1,187.596766
1.0,1,187.606052
-1.0,2,187.625865
-1.0,2,187.648344
-1.0,1,187.661058
1.0,1,187.670604
1.0,1,187.682885
1.0,1,187.694065
1.0,1,187.703408
1.0,1,187.713352
1.0,1,187.724177
1.0,1,187.734251
1.0,1,187.744187
-1.0,1,187.754158
1.0,1,187.764283
-1.0,1,187.774599
1.0,1,187.784981
1.0,2,187.804626
1.0,2,187.824339
1.0,1,187.835251
-1.0,1,187.84747
1.0,1,187.859711
1.0,2,187.881507
1.0,1,187.891256
1.0,2,187.909845
-1.0,1,187.919878
1.0,2,187.939297
1.0,1,187.949404
1.0,1,187.958947
1.0,1,187.969348
1.0,1,187.981066
1.0,1,187.991153
1.0,1,188.000917
-1.0,1,188.011604
-1.0,1,188.02149
1.0,3,188.051233
-1.0,1,188.061899
1.0,1,188.071918
-1.0,1,188.082373
1.0,3,188.117542
1.0,2,188.140055
1.0,3,188.169913
-1.0,3,188.201299
-1.0,1,188.211645
-1.0,1,188.221797
-1.0,3,188.248988
1.0,1,188.259982
-1.0,2,188.279664
-1.0,1,188.289707
1.0,1,188.300554
1.0,2,188.321305
-1.0,1,188.331278
-1.0,1,188.341872
1.0,2,188.363122
1.0,1,188.372725
1.0,1,188.384981
1.0,1,188.397838
-1.0,1,188.411815
1.0,1,188.422224
1.0,1,188.432878
1.0,2,188.455392
1.0,1,188.465913
1.0,1,188.47979
1.0,1,188.492739
-1.0,1,188.503916
-1.0,1,188.515141
-1.0,1,188.525856
-1.0,1,188.537344
-1.0,1,188.548841
1.0,1,188.56012
1.0,2,188.583005
1.0,1,188.593779
-1.0,1,188.604756
1.0,2,188.625203
1.0,1,188.635657
1.0,1,188.646317
-1.0,1,188.662686
1.0,1,188.680871
-1.0,1,188.692109
1.0,1,188.71064
-1.0,1,188.726218
1.0,1,188.742107
1.0,2,188.760921
1.0,1,188.770457
-1.0,2,188.790767
1.0,1,188.801866
-1.0,1,188.811901
1.0,1,188.819742
1.0,1,188.832328
1.0,2,188.859209
-1.0,4,188.898914
-1.0,1,188.90978
-1.0,1,188.92016
1.0,1,188.931073
1.0,1,188.940981
1.0,1,188.951574
-1.0,1,188.961963
-1.0,1,188.972699
-1.0,1,188.983991
-1.0,1,188.994559
1.0,1,189.004567
1.0,2,189.024897
-1.0,1,189.035933
1.0,1,189.047166
-1.0,1,189.057819
-1.0,4,189.096866
1.0,2,189.122175
1.0,1,189.133615
1.0,1,189.144943
1.0,1,189.160125
1.0,1,189.171332
1.0,1,189.18206
-1.0,1,189.19309
-1.0,2,189.214921
1.0,1,189.225766
1.0,1,189.23617
1.0,2,189.250202
1.0,2,189.270494
1.0,2,189.29011
1.0,1,189.300245
-1.0,1,189.310659
-1.0,2,189.332018
1.0,1,189.342383
-1.0,1,189.352988
-1.0,3,189.383659
1.0,1,189.394599
1.0,1,189.404236
-1.0,1,189.413899
1.0,1,189.424159
1.0,3,189.452269
1.0,1,189.463233
1.0,5,189.495933
-1.0,1,189.505729
1.0,1,189.516759
-1.0,1,189.527133
-1.0,2,189.548343
1.0,1,189.560378
-1.0,1,189.569872
-1.0,1,189.580894
1.0,1,189.589915
1.0,3,189.621684
1.0,1,189.632156
-1.0,3,189.655558
-1.0,1,189.664911
1.0,2,189.686217
1.0,1,189.696762
-1.0,1,189.707849
-1.0,1,189.717105
1.0,2,189.737407
1.0,1,189.745783
-1.0,1,189.755056
1.0,1,189.765161
1.0,1,189.775331
1.0,1,189.785533
-1.0,1,189.795364
-1.0,3,189.827243
1.0,2,189.852861
1.0,1,189.866083
1.0,1,189.880543
-1.0,1,189.892465
1.0,2,189.914231
1.0,2,189.935586
1.0,1,189.944678
1.0,1,189.955173
1.0,1,189.96542
1.0,2,189.986044
-1.0,1,189.996158
1.0,1,190.006642
-1.0,1,190.015297
1.0,3,190.045887
-1.0,1,190.055833
-1.0,1,190.066297
1.0,1,190.078722
1.0,1,190.090496
-1.0,2,190.120806
1.0,2,190.144195
1.0,1,190.152924
1.0,1,190.164579
1.0,1,190.175439
-1.0,1,190.185743
1.0,1,190.195367
1.0,1,190.20537
1.0,2,190.226131
1.0,1,190.236586
-1.0,1,190.247943
-1.0,2,190.26875
1.0,1,190.278773
-1.0,1,190.288949
1.0,2,190.310186
-1.0,2,190.331261
1.0,1,190.340995
1.0,1,190.35681
1.0,1,190.367933
-1.0,1,190.379936
1.0,1,190.391599
1.0,2,190.411278
-1.0,1,190.420948
1.0,1,190.431044
1.0,1,190.440853
-1.0,1,190.450827
-1.0,1,190.461349
1.0,1,190.471586
1.0,1,190.482996
1.0,1,190.493951
1.0,1,190.503307
1.0,2,190.523821
1.0,1,190.533671
-1.0,1,190.544295
1.0,1,190.553919
-1.0,1,190.568192
1.0,2,190.591668
-1.0,1,190.602962
-1.0,1,190.61338
-1.0,1,190.623266
1.0,1,190.631681
1.0,1,190.639718
1.0,1,190.650291
1.0,1,190.660957
1.0,2,190.679775
-1.0,3,190.707247
1.0,2,190.728095
1.0,1,190.73814
1.0,1,190.749068
1.0,3,190.782179
1.0,1,190.792957
-1.0,1,190.802298
1.0,2,190.823158
1.0,1,190.834522
-1.0,1,190.846345
1.0,1,190.858965
1.0,1,190.868378
-1.0,1,190.879974
1.0,1,190.890665
-1.0,1,190.900042
-1.0,2,190.918722
1.0,1,190.928745
-1.0,1,190.938853
-1.0,1,190.947886
1.0,1,190.958405
1.0,1,190.968364
1.0,1,190.978576
1.0,1,190.988282
-1.0,2,191.00828
1.0,1,191.019441
1.0,2,191.039936
-1.0,4,191.083009
1.0,1,191.094443
-1.0,1,191.104962
1.0,1,191.117691
-1.0,1,191.129159
1.0,2,191.152432
-1.0,1,191.1622
1.0,1,191.171126
1.0,1,191.181757
1.0,1,191.191949
1.0,1,191.201483
1.0,1,191.211133
1.0,1,191.220817
-1.0,1,191.231307
-1.0,1,191.241183
-1.0,1,191.250809
1.0,1,191.259583
1.0,2,191.279859
-1.0,2,191.300405
-1.0,2,191.320432
-1.0,1,191.330419
-1.0,1,191.340526
1.0,1,191.350628
1.0,1,191.359778
-1.0,1,191.369661
1.0,1,191.379707
1.0,1,191.389711
1.0,2,191.410019
1.0,1,191.418835
1.0,1,191.427507
-1.0,1,191.437258
1.0,1,191.447765
1.0,1,191.457528
-1.0,2,191.479455
-1.0,1,191.488801
-1.0,2,191.508897
-1.0,1,191.519026
-1.0,1,191.528669
1.0,1,191.538389
-1.0,1,191.548239
-1.0,1,191.557332
-1.0,1,191.567315
1.0,1,191.578378
1.0,1,191.588143
-1.0,2,191.60772
1.0,2,191.628136
1.0,1,191.637346
1.0,5,191.68688
1.0,1,191.697703
1.0,1,191.708458
1.0,3,191.739688
-1.0,1,191.749102
1.0,1,191.759635
1.0,1,191.769867
1.0,1,191.779999
1.0,1,191.789089
1.0,1,191.799297
1.0,1,191.807553
1.0,3,191.841074
-1.0,1,191.854096
1.0,1,191.865441
1.0,1,191.875942
1.0,1,191.886899
-1.0,1,191.897432
1.0,2,191.916626
-1.0,3,191.945302
1.0,1,191.955834
1.0,1,191.96595
1.0,1,191.976013
-1.0,1,191.986571
1.0,1,191.995857
1.0,5,192.046092
1.0,1,192.057151
1.0,1,192.065971
1.0,1,192.075037
1.0,2,192.095558
1.0,1,192.10765
1.0,2,192.13115
-1.0,1,192.140523
1.0,1,192.152012
-1.0,1,192.160846
-1.0,1,192.170743
1.0,1,192.180837
1.0,2,192.201273
1.0,2,192.22135
-1.0,1,192.231134
-1.0,1,192.241103
1.0,1,192.251552
1.0,1,192.262816
1.0,1,192.273683
1.0,1,192.283777
1.0,2,192.303655
1.0,1,192.313108
1.0,1,192.322927
-1.0,5,192.370587
1.0,3,192.399396
1.0,1,192.408489
-1.0,1,192.41715
-1.0,1,192.42766
-1.0,1,192.438618
1.0,1,192.448011
1.0,1,192.45761
-1.0,4,192.498842
-1.0,1,192.507635
1.0,1,192.517146
1.0,2,192.536777
-1.0,1,192.546678
1.0,1,192.557835
-1.0,1,192.570018
-1.0,1,192.581836
1.0,1,192.593147
1.0,1,192.604374
1.0,2,192.624272
1.0,3,192.6544
1.0,1,192.665081
1.0,1,192.67593
1.0,1,192.686486
1.0,1,192.695994
1.0,4,192.735996
1.0,1,192.745747
1.0,2,192.764479
-1.0,1,192.776013
1.0,1,192.784325
-1.0,1,192.794527
1.0,1,192.804481
1.0,2,192.821839
1.0,1,192.831143
1.0,1,192.844216
1.0,1,192.855934
1.0,1,192.867469
1.0,2,192.891335
1.0,1,192.899724
1.0,1,192.910217
-1.0,1,192.920165
-1.0,1,192.930055
1.0,2,192.94796
1.0,2,192.967125
1.0,1,192.977052
1.0,2,192.997576
1.0,1,193.007056
1.0,1,193.017136
1.0,1,193.027838
1.0,2,193.046409
-1.0,1,193.055955
-1.0,1,193.066492
1.0,1,193.076086
-1.0,1,193.0865
1.0,1,193.09676
-1.0,1,193.108784
-1.0,1,193.126993
-1.0,1,193.145248
-1.0,2,193.174813
-1.0,1,193.184545
-1.0,2,193.20352
1.0,1,193.214607
1.0,2,193.23307
1.0,3,193.265131
-1.0,1,193.275078
1.0,1,193.284492
-1.0,2,193.306043
1.0,1,193.31693
-1.0,1,193.327264
1.0,1,193.339566
1.0,1,193.352935
-1.0,1,193.364026
1.0,1,193.374582
1.0,1,193.38478
1.0,1,193.395151
-1.0,3,193.424388
1.0,1,193.4343
-1.0,2,193.451492
-1.0,1,193.461745
1.0,1,193.471283
1.0,1,193.480914
1.0,1,193.490535
1.0,2,193.510614
1.0,3,193.541051
1.0,1,193.551267
-1.0,3,193.579823
1.0,1,193.588826
-1.0,1,193.599601
1.0,2,193.618747
1.0,1,193.628705
-1.0,1,193.638215
1.0,1,193.649363
1.0,1,193.667654
1.0,1,193.679554
1.0,1,193.691218
1.0,2,193.712503
-1.0,1,193.722505
-1.0,1,193.732982
-1.0,1,193.743059
-1.0,1,193.753676
-1.0,1,193.764567
-1.0,1,193.775234
1.0,1,193.783657
1.0,1,193.794235
-1.0,1,193.804338
1.0,1,193.814313
1.0,1,193.82443
-1.0,1,193.835595
-1.0,1,193.847267
-1.0,1,193.860245
1.0,1,193.871635
-1.0,1,193.882377
1.0,1,193.892349
1.0,1,193.902663
1.0,1,193.912254
1.0,2,193.930747
1.0,1,193.940816
-1.0,1,193.95071
1.0,3,193.978934
-1.0,2,193.998857
1.0,1,194.008965
1.0,1,194.018947
-1.0,2,194.039068
1.0,2,194.059858
1.0,1,194.069149
1.0,1,194.0812
-1.0,1,194.09107
1.0,1,194.101762
1.0,2,194.124435
1.0,1,194.135204
1.0,1,194.147171
1.0,1,194.155372
-1.0,1,194.165546
-1.0,3,194.194913
-1.0,1,194.20557
-1.0,1,194.215846
1.0,1,194.226138
1.0,3,194.258254
1.0,1,194.269122
-1.0,1,194.279156
1.0,5,194.328333
1.0,1,194.338264
1.0,2,194.358912
-1.0,2,194.377038
1.0,2,194.396549
1.0,1,194.406303
1.0,1,194.416653
-1.0,3,194.443814
-1.0,1,194.452749
1.0,1,194.463335
1.0,2,194.483965
-1.0,2,194.50262
1.0,1,194.512536
1.0,1,194.522998
1.0,1,194.532344
-1.0,1,194.542118
-1.0,1,194.552795
1.0,1,194.563073
1.0,1,194.573195
-1.0,2,194.594068
-1.0,2,194.612459
-1.0,1,194.622068
1.0,1,194.632616
1.0,3,194.666124
-1.0,2,194.686289
1.0,1,194.697132
1.0,1,194.707308
-1.0,3,194.729694
1.0,1,194.740168
1.0,4,194.778645
-1.0,1,194.789009
1.0,1,194.798574
1.0,1,194.808328
1.0,3,194.84229
1.0,1,194.854118
-1.0,1,194.865445
-1.0,2,194.887573
1.0,2,194.908499
1.0,2,194.928629
-1.0,2,194.948777
1.0,1,194.957988
1.0,1,194.968585
-1.0,2,194.98911
1.0,1,194.998809
1.0,1,195.009753
-1.0,2,195.030935
1.0,1,195.040974
1.0,1,195.051728
1.0,1,195.062699
1.0,1,195.072637
1.0,3,195.106425
1.0,1,195.121789
1.0,2,195.145431
1.0,4,195.185326
1.0,3,195.214526
1.0,2,195.233816
-1.0,2,195.252848
-1.0,1,195.26299
1.0,2,195.282769
-1.0,4,195.320734
1.0,1,195.331198
-1.0,1,195.342841
1.0,1,195.353297
-1.0,1,195.362234
1.0,2,195.383956
1.0,1,195.393799
-1.0,1,195.40389
1.0,2,195.425112
-1.0,1,195.4347
1.0,1,195.444122
1.0,2,195.463792
-1.0,1,195.473243
1.0,2,195.492316
-1.0,1,195.502842
1.0,1,195.513192
1.0,2,195.534338
-1.0,2,195.557889
-1.0,1,195.569723
1.0,1,195.579263
1.0,1,195.588993
1.0,4,195.65303
-1.0,1,195.675285
-1.0,4,195.732363
-1.0,1,195.747454
1.0,1,195.757697
1.0,1,195.7677
-1.0,2,195.785479
-1.0,2,195.805634
-1.0,1,195.814864
1.0,1,195.824819
1.0,1,195.835603
1.0,3,195.868046
1.0,1,195.878564
-1.0,1,195.889164
1.0,1,195.899366
1.0,4,195.937244
1.0,1,195.946711
-1.0,1,195.956746
