#{"t_start": 1746049845.150762, "env_id": "None"}
r,l,t
1.0,1,352.736562
1.0,7,352.783696
1.0,1,352.791152
1.0,1,352.799576
1.0,2,352.814567
1.0,2,352.830336
-1.0,2,352.839791
1.0,1,352.847354
1.0,2,352.86351
1.0,5,352.897398
-1.0,4,352.927962
1.0,2,352.943836
-1.0,1,352.952519
1.0,1,352.960082
1.0,3,352.977672
-1.0,1,352.985782
-1.0,2,353.00157
1.0,1,353.009507
1.0,2,353.02588
1.0,1,353.033231
-1.0,3,353.056483
1.0,1,353.063832
-1.0,1,353.071803
1.0,1,353.079411
1.0,1,353.087282
1.0,3,353.110057
1.0,2,353.119795
1.0,1,353.127769
1.0,3,353.144492
1.0,5,353.181908
-1.0,1,353.190018
1.0,1,353.198245
-1.0,1,353.205552
1.0,6,353.251613
1.0,2,353.268493
-1.0,1,353.276311
1.0,2,353.292127
-1.0,1,353.299679
1.0,1,353.307675
1.0,1,353.315398
-1.0,2,353.331099
1.0,5,353.371007
-1.0,4,353.396041
1.0,3,353.405828
1.0,3,353.423435
1.0,1,353.432679
1.0,2,353.448246
1.0,1,353.455629
-1.0,1,353.462671
1.0,3,353.478884
1.0,1,353.487007
-1.0,2,353.495628
-1.0,3,353.5191
1.0,4,353.54968
1.0,3,353.576075
1.0,1,353.583675
1.0,2,353.612761
1.0,1,353.621199
-0.5,10,353.686596
1.0,1,353.70159
1.0,9,353.747816
-1.0,1,353.754808
-1.0,1,353.761706
-1.0,1,353.769331
1.0,1,353.777443
-1.0,1,353.785383
1.0,1,353.793215
1.0,2,353.814602
1.0,2,353.830041
-0.5,10,353.896372
-1.0,1,353.904457
-1.0,1,353.913569
1.0,1,353.920561
1.0,1,353.927704
-0.5,10,354.006356
1.0,5,354.036006
1.0,1,354.047368
-1.0,3,354.078483
1.0,1,354.090677
1.0,2,354.105727
1.0,1,354.114628
1.0,2,354.123742
1.0,3,354.146274
-1.0,1,354.154115
1.0,1,354.16143
1.0,1,354.169109
1.0,2,354.177548
1.0,1,354.185589
1.0,1,354.193121
1.0,4,354.223506
1.0,2,354.239125
1.0,3,354.262584
-1.0,1,354.270135
-1.0,5,354.309898
1.0,1,354.317679
1.0,1,354.325755
1.0,1,354.333457
-1.0,1,354.34066
1.0,2,354.356631
1.0,9,354.400682
1.0,1,354.409143
1.0,1,354.416783
-1.0,1,354.424555
1.0,4,354.455972
1.0,3,354.473934
-1.0,1,354.481885
-1.0,3,354.499624
-1.0,1,354.507278
1.0,5,354.531547
1.0,7,354.586545
-1.0,1,354.594848
1.0,1,354.604433
-1.0,3,354.628292
1.0,3,354.645852
-1.0,6,354.695011
1.0,1,354.703239
1.0,2,354.719423
1.0,5,354.746276
1.0,8,354.808875
1.0,6,354.850104
1.0,3,354.869344
-1.0,1,354.879396
1.0,2,354.896057
1.0,2,354.906175
1.0,1,354.913212
-1.0,4,354.943997
1.0,4,354.968372
-1.0,1,354.976698
1.0,1,354.984695
1.0,1,354.992568
1.0,2,355.008723
1.0,1,355.016193
1.0,4,355.040641
1.0,5,355.073215
-1.0,3,355.10518
1.0,1,355.112983
1.0,1,355.120661
1.0,1,355.128501
1.0,2,355.14414
1.0,2,355.160131
1.0,1,355.16747
-1.0,1,355.174387
1.0,1,355.181286
1.0,9,355.244277
1.0,1,355.252224
-1.0,2,355.267022
1.0,2,355.283565
1.0,1,355.291487
-1.0,1,355.298697
-1.0,3,355.321187
1.0,1,355.329287
-1.0,1,355.337345
-1.0,1,355.345433
1.0,5,355.384294
1.0,1,355.392248
1.0,1,355.400075
-1.0,1,355.407775
1.0,1,355.414927
1.0,7,355.464833
-1.0,1,355.473238
1.0,3,355.491042
1.0,2,355.506799
1.0,2,355.516232
1.0,5,355.535578
1.0,6,355.568901
1.0,4,355.596729
1.0,1,355.60726
1.0,1,355.616339
1.0,8,355.673738
1.0,1,355.682055
1.0,2,355.691774
1.0,1,355.69985
1.0,1,355.707753
1.0,4,355.725491
-1.0,1,355.733333
1.0,1,355.74158
1.0,3,355.757786
1.0,4,355.789861
-1.0,1,355.797986
1.0,2,355.8079
-1.0,1,355.814947
1.0,2,355.8297
1.0,1,355.837435
1.0,1,355.845135
-1.0,6,355.874654
1.0,1,355.882384
-1.0,2,355.8974
1.0,1,355.90565
1.0,1,355.913158
-1.0,3,355.937026
-1.0,1,355.945164
1.0,1,355.959442
-1.0,1,355.9676
1.0,2,355.983456
-1.0,2,355.993189
1.0,1,356.001262
-1.0,3,356.027992
1.0,6,356.076061
-1.0,1,356.08405
1.0,1,356.091727
-1.0,2,356.101749
1.0,1,356.109674
-1.0,3,356.127035
-1.0,1,356.142473
1.0,1,356.150402
1.0,2,356.17258
-1.0,4,356.204801
-1.0,1,356.2126
-1.0,1,356.219871
1.0,2,356.235514
1.0,2,356.25104
1.0,2,356.268997
1.0,1,356.277291
1.0,2,356.292633
1.0,1,356.300302
1.0,3,356.323878
1.0,5,356.356739
-1.0,2,356.371787
-1.0,1,356.379586
1.0,4,356.413388
-1.0,1,356.422396
1.0,1,356.430367
1.0,1,356.438187
1.0,4,356.456888
1.0,3,356.466454
1.0,1,356.473488
1.0,6,356.507632
-1.0,2,356.524131
1.0,3,356.546856
1.0,7,356.602134
-1.0,1,356.610135
1.0,4,356.628334
1.0,2,356.636961
-1.0,2,356.653126
-1.0,1,356.660925
1.0,1,356.66858
1.0,1,356.676246
-1.0,2,356.685967
1.0,7,356.721293
-1.0,7,356.761581
1.0,1,356.769923
-1.0,1,356.778201
-0.5,10,356.843486
1.0,1,356.851695
1.0,1,356.859904
1.0,1,356.870554
1.0,1,356.879579
-1.0,1,356.887554
1.0,1,356.894969
1.0,6,356.928689
1.0,1,356.93678
-1.0,5,356.968874
1.0,4,356.992909
1.0,1,357.000986
1.0,10,357.04604
1.0,1,357.054161
1.0,1,357.06238
-1.0,1,357.070371
1.0,2,357.079533
1.0,3,357.102822
1.0,8,357.159653
1.0,2,357.174423
1.0,5,357.212486
1.0,1,357.220766
1.0,2,357.236872
1.0,2,357.254265
1.0,1,357.261596
-0.5,10,357.337372
1.0,1,357.345672
1.0,4,357.371668
-1.0,3,357.395277
1.0,1,357.403408
1.0,4,357.428376
1.0,3,357.452298
1.0,1,357.459997
1.0,10,357.517343
1.0,4,357.548568
1.0,5,357.588791
1.0,2,357.608891
1.0,1,357.617422
1.0,1,357.625299
-1.0,3,357.648797
-1.0,1,357.657184
1.0,4,357.689771
1.0,1,357.697555
1.0,1,357.704792
-1.0,1,357.711781
-1.0,1,357.719418
1.0,10,357.781588
1.0,2,357.797741
-1.0,3,357.821086
1.0,1,357.828741
1.0,1,357.836901
1.0,4,357.863453
1.0,4,357.895509
1.0,1,357.904415
1.0,3,357.914916
-1.0,1,357.922183
1.0,2,357.931313
1.0,5,357.950713
-1.0,2,357.966063
1.0,1,357.974493
1.0,1,357.982058
1.0,4,358.012636
1.0,4,358.036862
1.0,1,358.044683
1.0,1,358.052788
-1.0,1,358.061179
-1.0,1,358.069596
1.0,2,358.084932
-1.0,1,358.092565
1.0,5,358.118598
1.0,5,358.150823
1.0,4,358.187234
1.0,1,358.198081
1.0,3,358.224628
-1.0,1,358.235762
1.0,3,358.258979
1.0,1,358.266392
1.0,1,358.273923
-0.5,10,358.340683
1.0,1,358.348961
-1.0,6,358.38852
1.0,4,358.418231
-1.0,2,358.43399
-1.0,3,358.450691
1.0,1,358.458414
1.0,1,358.465983
1.0,2,358.481082
1.0,3,358.497033
-1.0,7,358.547487
1.0,7,361.244115
-1.0,1,361.252822
1.0,1,361.262305
1.0,1,361.269994
1.0,2,361.279821
1.0,4,361.309908
1.0,5,361.341125
1.0,4,361.371088
1.0,1,361.378673
-1.0,2,361.39395
-1.0,2,361.409808
1.0,1,361.417174
1.0,10,361.489284
-1.0,1,361.496595
-1.0,1,361.505616
1.0,3,361.521402
-1.0,5,361.553668
-1.0,4,361.582091
1.0,1,361.592728
1.0,2,361.603259
1.0,2,361.618678
-0.5,10,361.696862
-1.0,5,361.738489
1.0,2,361.753289
1.0,1,361.760979
1.0,1,361.768892
1.0,2,361.783466
1.0,3,361.799911
1.0,1,361.807908
-1.0,1,361.815185
1.0,3,361.837909
1.0,1,361.845585
1.0,1,361.853394
1.0,3,361.87272
-1.0,1,361.881103
1.0,3,361.898644
1.0,1,361.906349
-1.0,3,361.929783
1.0,3,361.94697
1.0,2,361.962254
1.0,5,361.987329
1.0,1,361.994717
1.0,1,362.002724
-1.0,10,362.079984
1.0,1,362.088569
1.0,2,362.105085
1.0,1,362.115518
1.0,1,362.125568
1.0,4,362.156794
1.0,1,362.164736
-1.0,5,362.19386
1.0,4,362.219184
1.0,3,362.234864
-1.0,3,362.258924
1.0,2,362.275525
-1.0,1,362.283396
-0.5,10,362.349079
1.0,5,362.388016
-1.0,1,362.397726
-1.0,3,362.416018
1.0,1,362.424053
1.0,3,362.44705
1.0,1,362.45437
1.0,4,362.485876
-1.0,1,362.493552
1.0,1,362.501247
1.0,9,362.558838
1.0,5,362.587587
-1.0,3,362.607519
-1.0,1,362.616098
1.0,2,362.632022
1.0,1,362.640458
1.0,7,362.690116
1.0,1,362.698901
1.0,4,362.723867
-1.0,6,362.76205
1.0,1,362.769972
-0.5,10,362.846755
1.0,9,362.916855
1.0,2,362.925756
1.0,4,362.963372
1.0,2,362.983073
1.0,6,363.016722
-1.0,4,363.048483
1.0,1,363.057135
1.0,5,363.096923
1.0,6,363.129772
1.0,4,363.161223
1.0,1,363.168586
-1.0,4,363.198668
1.0,3,363.221094
1.0,4,363.25201
1.0,5,363.290411
1.0,4,363.325711
1.0,1,363.334056
1.0,2,363.349276
1.0,3,363.365465
1.0,2,363.380625
-1.0,1,363.389867
-1.0,3,363.406665
-1.0,1,363.414837
-1.0,4,363.438537
1.0,1,363.44651
-1.0,10,363.50503
1.0,3,363.528834
-1.0,1,363.536182
-1.0,1,363.54413
-1.0,4,363.569114
1.0,3,363.581801
1.0,9,363.647347
1.0,3,363.669768
1.0,1,363.677843
1.0,7,363.721748
1.0,1,363.729485
1.0,7,363.764031
1.0,1,363.771561
1.0,3,363.795268
1.0,3,363.818892
-1.0,2,363.835114
-1.0,8,363.881227
-1.0,1,363.888948
-1.0,1,363.896964
1.0,8,363.94667
1.0,1,363.954193
1.0,2,363.969814
-1.0,1,363.977853
1.0,1,363.985202
-1.0,1,363.993027
1.0,2,364.009746
-1.0,1,364.018106
1.0,1,364.026506
-1.0,1,364.034637
1.0,7,364.080917
-1.0,1,364.088971
1.0,7,364.136955
1.0,2,364.151798
1.0,1,364.159337
1.0,2,364.174864
1.0,1,364.183695
1.0,3,364.200093
-1.0,1,364.207308
1.0,7,364.262274
1.0,2,364.278255
1.0,1,364.285767
-1.0,3,364.309323
1.0,7,364.344214
1.0,3,364.355
1.0,4,364.386292
1.0,6,364.43369
1.0,1,364.441442
1.0,2,364.457014
1.0,1,364.46505
-1.0,1,364.472827
-1.0,1,364.480776
1.0,1,364.488642
-1.0,2,364.504549
1.0,1,364.512286
1.0,9,364.572619
-1.0,2,364.589839
1.0,3,364.616161
1.0,4,364.641812
1.0,7,364.696943
1.0,1,364.704728
-1.0,1,364.712409
-1.0,1,364.720592
1.0,3,364.737372
1.0,2,364.752783
-1.0,3,364.777824
1.0,5,364.814816
1.0,8,364.84977
1.0,1,364.858649
1.0,3,364.883626
-1.0,4,364.915315
-1.0,8,365.179416
-1.0,2,365.196561
-1.0,1,365.206089
1.0,2,365.221815
-1.0,9,365.280102
-1.0,2,365.296033
1.0,10,365.35446
1.0,3,365.373284
1.0,10,365.436361
1.0,1,365.444045
1.0,5,365.477335
1.0,3,365.502131
1.0,1,365.509652
1.0,6,365.566784
1.0,6,365.598782
1.0,3,365.627164
1.0,1,365.636301
-1.0,1,365.644188
1.0,1,365.652895
1.0,2,365.668426
1.0,8,365.718
1.0,2,365.734623
-0.5,10,365.797518
1.0,1,365.805652
1.0,2,365.820949
1.0,2,365.836265
1.0,1,365.843875
1.0,1,365.85094
-1.0,1,365.859013
-1.0,5,365.899394
1.0,1,365.907626
1.0,4,365.938445
1.0,2,365.947677
1.0,1,365.954995
1.0,1,365.962762
1.0,1,365.970084
1.0,2,365.978816
-1.0,6,366.019588
1.0,3,366.030258
1.0,2,366.046313
1.0,10,366.109367
1.0,2,366.126807
1.0,8,366.187143
1.0,10,366.246749
1.0,1,366.25469
-1.0,5,366.280849
1.0,1,366.288176
1.0,1,366.296386
1.0,1,366.304506
1.0,4,366.33618
1.0,1,366.34395
1.0,3,366.36096
1.0,4,366.387822
1.0,5,366.414879
-1.0,1,366.426372
1.0,4,366.459021
1.0,1,366.467072
1.0,1,366.475319
1.0,1,366.483216
-1.0,1,366.491085
1.0,1,366.499588
1.0,1,366.507948
1.0,1,366.516096
1.0,1,366.524448
1.0,5,366.557934
1.0,3,366.583015
1.0,10,366.649514
1.0,2,366.664836
-1.0,4,366.699328
1.0,1,366.706998
1.0,2,366.71594
1.0,1,366.723533
1.0,3,366.740191
1.0,5,366.778237
1.0,3,366.801363
1.0,2,366.818898
1.0,2,366.835352
1.0,7,366.871109
-1.0,1,366.879565
1.0,2,366.895772
1.0,1,366.904465
-1.0,1,366.912492
-1.0,2,366.92241
1.0,1,366.930686
1.0,1,366.939243
1.0,6,366.978607
1.0,1,366.986297
1.0,2,366.995144
1.0,1,367.003126
1.0,10,367.041302
1.0,1,367.048924
1.0,2,367.064909
1.0,6,367.090701
1.0,7,367.125308
1.0,8,367.167046
1.0,1,367.174442
1.0,1,367.182442
1.0,4,367.193734
1.0,2,367.209774
1.0,1,367.218499
1.0,1,367.226345
-1.0,1,367.233784
-1.0,1,367.242993
1.0,1,367.251801
-0.5,10,367.303964
-1.0,1,367.311099
1.0,5,367.355606
1.0,1,367.366922
-0.5,10,367.431429
1.0,1,367.439622
1.0,6,367.480668
-1.0,1,367.488517
-1.0,10,367.557408
1.0,1,367.565525
-1.0,2,367.580651
1.0,1,367.58842
1.0,1,367.598344
1.0,2,367.616522
-1.0,1,367.62462
-1.0,1,367.632059
1.0,1,367.639854
-1.0,1,367.647839
1.0,3,367.664023
-0.5,10,367.723029
-1.0,1,367.730738
-1.0,1,367.738734
-1.0,6,367.75228
1.0,1,367.760812
-1.0,1,367.772733
1.0,2,367.788697
1.0,2,367.797666
1.0,2,367.807297
1.0,1,367.814907
1.0,4,367.83921
1.0,1,367.848923
-1.0,6,367.90185
1.0,3,367.927183
1.0,1,367.934996
1.0,4,367.966476
1.0,2,367.981353
-1.0,8,368.034122
1.0,3,368.057453
1.0,1,368.065569
-1.0,1,368.07389
1.0,2,368.089849
1.0,1,368.097521
-1.0,1,368.105188
1.0,2,368.120053
1.0,5,368.145629
1.0,3,368.161968
-1.0,1,368.169898
-1.0,1,368.177607
1.0,1,368.184846
-1.0,3,368.208363
-1.0,8,368.259672
1.0,3,368.284747
-1.0,1,368.293137
1.0,3,368.309998
1.0,3,368.327524
1.0,3,368.351294
-1.0,1,368.359186
1.0,9,368.41428
1.0,4,368.450088
-1.0,3,368.475167
1.0,1,368.482969
1.0,2,368.498597
1.0,2,368.51357
1.0,1,368.521195
1.0,1,368.529559
1.0,4,368.554681
1.0,8,368.61616
1.0,1,368.624073
1.0,1,368.632237
1.0,6,368.679704
1.0,2,368.695954
1.0,1,368.704107
-0.5,10,368.767789
1.0,10,368.843936
-1.0,2,368.85984
1.0,5,368.895326
1.0,1,368.904062
-1.0,1,368.911927
-1.0,1,368.920217
1.0,3,368.943354
1.0,3,368.966619
1.0,4,368.998373
-0.5,10,369.062
1.0,1,369.070637
1.0,3,369.092586
1.0,2,369.102192
1.0,2,369.118094
-1.0,1,369.128847
1.0,2,369.141782
-1.0,4,369.160201
1.0,3,369.176207
1.0,1,369.184024
-1.0,1,369.191634
1.0,2,369.207492
-0.5,10,369.28782
1.0,3,369.310737
1.0,3,369.337054
1.0,10,369.404691
1.0,3,369.415686
1.0,2,369.432467
1.0,3,369.455475
-1.0,2,369.471452
1.0,2,369.487457
1.0,2,369.502472
1.0,2,369.51185
1.0,1,369.519445
1.0,1,369.527261
1.0,1,369.534984
-1.0,1,369.542132
1.0,3,369.565347
-1.0,1,369.573435
1.0,1,369.580574
1.0,1,369.588841
-1.0,1,369.599054
1.0,1,369.607987
1.0,5,369.640298
1.0,9,369.696903
1.0,1,369.704559
1.0,4,369.734618
1.0,1,369.74269
1.0,2,369.758306
1.0,5,369.782928
1.0,1,369.790641
1.0,8,369.8395
1.0,10,369.909378
1.0,1,369.917435
1.0,6,369.956856
1.0,4,369.984697
1.0,2,370.000352
-1.0,1,370.008138
1.0,3,370.031864
1.0,2,370.047249
1.0,2,370.062711
-1.0,5,370.075177
1.0,4,370.101826
-1.0,1,370.110959
-1.0,2,370.127033
-1.0,3,370.150228
1.0,2,370.165226
-1.0,1,370.17284
1.0,4,370.197127
1.0,7,370.244226
1.0,1,370.252295
1.0,3,370.275645
1.0,1,370.283928
1.0,1,370.292127
1.0,4,370.316066
1.0,3,370.339388
-1.0,1,370.346728
1.0,2,370.35583
1.0,1,370.362857
-1.0,4,370.387747
1.0,6,370.423806
1.0,3,370.446462
1.0,5,370.473969
1.0,1,370.482127
1.0,7,370.523567
1.0,3,370.546283
1.0,7,370.60914
1.0,6,370.636902
-1.0,1,370.644821
1.0,1,370.652552
1.0,1,370.660016
1.0,2,370.675722
1.0,2,370.691692
1.0,1,370.699452
1.0,4,370.723335
-1.0,2,370.732234
-1.0,1,370.739387
1.0,1,370.746393
1.0,5,370.771884
1.0,7,370.883857
1.0,2,370.89457
1.0,7,370.943099
1.0,5,370.974836
1.0,1,370.981998
1.0,1,370.989078
1.0,2,371.003815
1.0,9,371.055885
1.0,7,371.10161
1.0,5,371.138651
1.0,2,371.153453
-1.0,2,371.169453
1.0,1,371.177514
1.0,1,371.185481
-1.0,6,371.218729
1.0,2,371.233982
1.0,3,371.257316
-1.0,5,371.295618
1.0,3,371.322753
1.0,1,371.330366
-1.0,2,371.345801
1.0,2,371.354569
1.0,1,371.362614
1.0,5,371.395423
1.0,9,371.458147
-0.5,10,371.526783
1.0,6,371.566583
1.0,2,371.583868
1.0,7,371.635479
1.0,2,371.645878
-1.0,1,371.654562
1.0,1,371.661598
1.0,1,371.669189
1.0,2,371.68505
1.0,8,371.734444
1.0,1,371.742829
1.0,8,371.786877
1.0,2,371.796645
1.0,1,371.803729
1.0,1,371.811508
1.0,2,371.826981
1.0,2,371.84312
1.0,1,371.851177
1.0,1,371.859202
-1.0,1,371.869676
1.0,1,371.878612
1.0,1,371.886953
1.0,1,371.895451
1.0,2,371.911521
1.0,1,371.919395
1.0,4,371.951664
1.0,1,371.959697
1.0,4,371.98481
-1.0,1,371.992177
1.0,4,372.010166
-1.0,2,372.025413
1.0,3,372.043181
1.0,2,372.059576
1.0,3,372.082242
1.0,5,372.101589
-1.0,1,372.109652
-1.0,1,372.117438
1.0,3,372.140386
1.0,1,372.147696
1.0,1,372.155726
1.0,1,372.163739
1.0,3,372.18052
-1.0,1,372.188286
-1.0,1,372.196518
1.0,1,372.204735
-1.0,1,372.212648
-1.0,4,372.244221
1.0,1,372.252936
1.0,4,372.277064
1.0,4,372.301939
-1.0,2,372.316609
1.0,2,372.333056
1.0,1,372.342527
1.0,1,372.350599
1.0,8,372.403949
1.0,1,372.4113
1.0,1,372.418921
1.0,3,372.43652
1.0,7,372.477512
-1.0,5,372.496775
1.0,1,372.504955
1.0,1,372.512351
1.0,2,372.521354
1.0,1,372.529672
-1.0,1,372.537859
1.0,1,372.545931
1.0,8,372.611399
1.0,4,372.642361
1.0,5,372.674539
1.0,1,372.682644
1.0,2,372.692077
-0.5,10,372.763962
1.0,2,372.780046
1.0,2,372.789766
1.0,2,372.805782
1.0,2,372.822196
1.0,1,372.82973
1.0,2,372.845835
1.0,9,372.890785
1.0,1,372.899225
1.0,2,372.914589
-1.0,1,372.922451
1.0,3,372.944056
1.0,3,372.966714
1.0,2,372.975878
1.0,6,373.007569
-1.0,9,373.055543
-1.0,1,373.062559
1.0,5,373.088245
1.0,1,373.09827
-1.0,2,373.114864
-1.0,1,373.122877
-1.0,1,373.131161
1.0,3,373.154178
1.0,6,373.199488
1.0,1,373.207181
1.0,3,373.217653
1.0,1,373.225116
-1.0,2,373.233617
1.0,2,373.248663
1.0,3,373.271905
1.0,5,373.290879
-1.0,1,373.297956
1.0,1,373.305041
1.0,1,373.31256
-1.0,1,373.320592
1.0,2,373.335666
-1.0,4,373.353655
1.0,3,373.375791
1.0,1,373.384448
1.0,2,373.399112
1.0,2,373.414257
1.0,9,373.468675
-1.0,1,373.476251
1.0,1,373.483761
-1.0,2,373.498543
1.0,9,373.559157
1.0,1,373.567248
1.0,1,373.574961
1.0,1,373.583386
1.0,6,373.627422
1.0,1,373.635195
-1.0,2,373.644645
1.0,1,373.651679
-1.0,2,373.666781
1.0,3,373.690025
1.0,5,373.722306
1.0,1,373.729976
-1.0,3,373.752813
1.0,2,373.767668
1.0,1,373.775748
1.0,1,373.783103
-1.0,1,373.790072
-1.0,4,373.813719
1.0,3,373.830978
-1.0,9,373.896781
1.0,5,373.935462
1.0,6,373.961866
1.0,1,373.96946
1.0,8,374.029717
-1.0,2,374.044994
-1.0,1,374.05267
1.0,1,374.060225
1.0,2,374.075919
1.0,1,374.083148
1.0,1,374.090536
1.0,1,374.097653
1.0,2,374.105946
1.0,4,374.135921
1.0,4,374.160074
-1.0,1,374.16804
1.0,1,374.175581
1.0,5,374.200601
-1.0,1,374.207677
1.0,1,374.214648
1.0,8,374.256506
1.0,1,374.264734
1.0,1,374.272749
-1.0,5,374.31561
1.0,1,374.325187
-1.0,1,374.332852
-1.0,1,374.340453
-1.0,1,374.34853
-1.0,4,374.379327
-1.0,6,374.426425
1.0,4,374.45626
1.0,2,374.465843
1.0,1,374.473635
1.0,2,374.489162
-1.0,1,374.497355
1.0,6,374.537725
1.0,3,374.553912
1.0,1,374.561989
1.0,2,374.571315
1.0,2,374.58905
-1.0,4,374.616606
-1.0,1,374.624072
-1.0,2,374.633615
-1.0,1,374.640867
1.0,1,374.648678
-1.0,1,374.655934
1.0,1,374.664455
-1.0,1,374.672978
1.0,1,374.680328
-0.5,10,374.743349
1.0,1,374.751551
1.0,1,374.759708
1.0,5,374.790724
1.0,1,374.798457
1.0,7,374.852318
-0.5,10,374.913588
1.0,2,374.928929
1.0,4,374.959485
1.0,1,374.966783
-1.0,1,374.97486
-1.0,1,374.982883
-1.0,2,374.991879
1.0,2,375.006899
1.0,5,375.044806
1.0,6,375.091102
-1.0,7,375.132091
1.0,3,375.148512
-1.0,1,375.155978
1.0,3,375.180348
1.0,7,375.219366
1.0,1,375.226816
-1.0,1,375.234745
1.0,1,375.242908
-1.0,2,375.257573
-1.0,1,375.264919
1.0,6,375.31052
1.0,2,375.326416
1.0,4,375.344764
1.0,7,375.393671
1.0,5,375.419062
-0.5,10,375.475643
1.0,1,375.48469
-1.0,2,375.502973
-1.0,1,375.511482
1.0,1,375.518983
-1.0,1,375.527124
-1.0,1,375.534754
1.0,1,375.542515
1.0,4,378.257676
1.0,8,378.302242
1.0,1,378.309319
1.0,5,378.342298
-1.0,1,378.349889
-1.0,3,378.372887
1.0,1,378.381103
1.0,5,378.406938
1.0,1,378.41418
1.0,1,378.422322
1.0,2,378.437224
1.0,1,378.444893
-1.0,1,378.455343
1.0,1,378.464024
1.0,5,378.50163
-1.0,1,378.509703
1.0,5,378.542267
1.0,7,378.596718
-1.0,7,378.647674
1.0,7,378.695783
-1.0,2,378.711912
-1.0,1,378.719658
-1.0,1,378.726825
1.0,1,378.73459
1.0,4,378.764659
1.0,1,378.77278
1.0,1,378.780743
-1.0,2,378.789445
-1.0,1,378.796363
1.0,8,378.845773
1.0,6,378.881349
1.0,1,378.889249
1.0,2,378.905607
-0.5,10,378.9489
1.0,2,378.964593
1.0,2,378.973615
1.0,2,378.987838
1.0,1,378.995998
1.0,5,379.022361
1.0,2,379.040547
1.0,6,379.079748
1.0,1,379.087451
-1.0,1,379.095368
1.0,1,379.103593
1.0,6,379.146029
1.0,1,379.153609
-1.0,1,379.161347
1.0,1,379.169072
1.0,1,379.177194
1.0,2,379.191818
1.0,2,379.206515
1.0,1,379.214754
1.0,5,379.253153
1.0,1,379.261167
1.0,3,379.277426
1.0,9,379.339574
1.0,6,379.373126
1.0,1,379.380698
1.0,3,379.403448
1.0,3,379.422357
1.0,2,379.4384
-1.0,1,379.446244
1.0,1,379.453486
1.0,4,379.477856
-1.0,4,379.509095
1.0,1,379.516496
-1.0,1,379.524693
-1.0,1,379.532767
-1.0,1,379.540805
1.0,3,379.563681
1.0,3,379.579692
1.0,1,379.587342
-1.0,1,379.594485
1.0,2,379.61243
-1.0,3,379.635456
1.0,1,379.643469
1.0,3,379.666052
1.0,2,379.681674
1.0,1,379.689635
1.0,2,379.704562
1.0,1,379.712567
1.0,1,379.71985
1.0,9,379.782141
1.0,1,379.789587
1.0,5,379.821764
-1.0,1,379.829093
1.0,6,379.85611
-0.5,10,379.895246
1.0,3,379.912882
1.0,1,379.920855
1.0,6,379.959495
1.0,4,379.988832
1.0,1,379.996716
1.0,1,380.004584
1.0,1,380.012316
1.0,1,380.019513
1.0,4,380.044892
1.0,1,380.052888
1.0,3,380.069456
1.0,1,380.07669
1.0,5,380.094619
1.0,9,380.162683
1.0,3,380.186447
-1.0,1,380.19418
1.0,2,380.209201
1.0,1,380.217107
1.0,1,380.225343
1.0,1,380.23266
1.0,2,380.242207
-1.0,1,380.249822
-1.0,1,380.257036
1.0,2,380.266308
1.0,1,380.273908
-1.0,6,380.30014
1.0,3,380.322604
1.0,1,380.330544
1.0,2,380.34014
-1.0,2,380.355388
1.0,1,380.362638
1.0,3,380.384366
-1.0,7,380.432015
1.0,2,380.44732
1.0,6,380.484956
1.0,1,380.492785
1.0,2,380.508137
1.0,5,380.548311
1.0,2,380.563956
-1.0,1,380.571431
-1.0,3,380.589262
-1.0,3,380.618261
1.0,4,380.643566
-1.0,1,380.65141
1.0,5,380.689751
1.0,2,380.698544
-1.0,1,380.70662
-1.0,3,380.729809
1.0,2,380.745684
-1.0,7,380.786643
1.0,1,380.793998
1.0,1,380.801811
-1.0,4,380.819665
1.0,2,380.835191
1.0,1,380.843144
1.0,3,380.861051
1.0,3,380.879553
1.0,1,380.88734
1.0,1,380.895492
1.0,3,380.919549
-1.0,1,380.926814
1.0,2,380.935214
1.0,2,380.943516
1.0,1,380.951581
1.0,8,381.005719
1.0,2,381.021874
-1.0,1,381.029373
1.0,3,381.051987
-1.0,2,381.067537
1.0,2,381.076744
1.0,8,381.123248
1.0,2,381.138414
1.0,5,381.176787
1.0,1,381.184074
1.0,1,381.191668
-1.0,2,381.206977
-1.0,1,381.214569
1.0,3,381.237052
1.0,1,381.245856
1.0,8,381.295341
1.0,2,381.304826
-1.0,3,381.327696
1.0,3,381.350512
1.0,1,381.358066
-1.0,2,381.373664
1.0,1,381.381497
1.0,6,381.401119
1.0,2,381.416713
1.0,1,381.424863
-1.0,3,381.448345
1.0,3,381.470991
1.0,1,381.478585
1.0,3,381.501355
1.0,4,381.531434
1.0,1,381.539492
1.0,2,381.554377
1.0,7,381.598599
1.0,3,381.610819
1.0,1,381.619272
1.0,1,381.627072
-1.0,1,381.635088
1.0,1,381.642567
1.0,1,381.649712
1.0,3,381.671868
1.0,3,381.687614
-1.0,1,381.69503
1.0,2,381.710922
1.0,1,381.718671
1.0,2,381.733709
1.0,3,381.744015
1.0,1,381.751219
-1.0,1,381.759551
1.0,4,381.777727
1.0,4,381.795208
1.0,3,381.812556
-1.0,8,381.847993
-1.0,1,381.855814
1.0,9,381.902151
1.0,1,381.909715
-1.0,4,381.928468
1.0,1,381.936379
1.0,6,381.977095
1.0,2,381.98625
-1.0,3,381.996448
